Fecha,Linea,KM
2022-08-01T00:00:00Z,N339,4271.227
2019-02-25T00:00:00Z,N339,11259.854
2023-06-09T00:00:00Z,LINA,23413.136
2020-09-26T00:00:00Z,203I,22981.56
2022-11-29T00:00:00Z,N339,5125.645
2023-10-19T00:00:00Z,N339,7004.088
2021-11-04T00:00:00Z,LINA,24200.641
2019-02-28T00:00:00Z,N339,11046.43
2019-01-03T00:00:00Z,N339,10304.452
2019-12-17T00:00:00Z,N339,8952.758
2021-06-04T00:00:00Z,203I,30852.23
2020-01-30T00:00:00Z,N339,9131.351
2019-11-06T00:00:00Z,N339,12597.457
2019-06-26T00:00:00Z,203I,34140.313
2022-05-13T00:00:00Z,N339,5537.472
2020-01-13T00:00:00Z,N339,9149.489
2019-06-15T00:00:00Z,N339,11695.981
2019-03-13T00:00:00Z,203I,33172.802
2019-11-13T00:00:00Z,N339,14105.67
2019-10-03T00:00:00Z,N339,11761.398
2019-10-16T00:00:00Z,N339,10466.072
2019-02-02T00:00:00Z,N339,10635.024
2020-01-22T00:00:00Z,N339,8898.126
2019-12-08T00:00:00Z,N339,12366.795
2019-03-04T00:00:00Z,N339,10132.692
2019-01-19T00:00:00Z,N339,11075.914
2019-02-14T00:00:00Z,N339,11013.966
2022-04-27T00:00:00Z,N339,5175.583
2022-07-08T00:00:00Z,N339,5885.174
2019-04-19T00:00:00Z,N339,10354.036
2019-01-20T00:00:00Z,N339,10230.679
2022-07-22T00:00:00Z,N339,5274.622
2019-02-09T00:00:00Z,N339,10661.098
2019-04-02T00:00:00Z,N339,9711.465
2023-04-20T00:00:00Z,LINA,23348.747
2023-06-10T00:00:00Z,LINA,19983.496
2019-10-09T00:00:00Z,N339,9915.084
2019-09-11T00:00:00Z,N339,10715.709
2023-10-10T00:00:00Z,N339,5280.165
2019-03-26T00:00:00Z,203I,32603.01
2020-02-16T00:00:00Z,N339,9361.049
2022-07-14T00:00:00Z,N339,4751.993
2019-03-28T00:00:00Z,203I,33574.9
2022-04-06T00:00:00Z,N339,5850.808
2019-10-02T00:00:00Z,N339,11011.57
2023-08-18T00:00:00Z,N339,5546.916
2020-03-08T00:00:00Z,N339,8686.908
2022-08-02T00:00:00Z,N339,5585.704
2019-05-07T00:00:00Z,N339,12328.889
2019-01-07T00:00:00Z,N339,10651.689
2019-11-04T00:00:00Z,203M,38357.13
2022-04-07T00:00:00Z,N339,6710.82
2021-09-24T00:00:00Z,N339,4685.468
2019-04-13T00:00:00Z,203I,29036.03
2022-03-09T00:00:00Z,N339,4667.445
2019-06-06T00:00:00Z,N339,11376.373
2022-06-14T00:00:00Z,N339,5266.354
2023-05-28T00:00:00Z,N339,3751.75
2019-03-21T00:00:00Z,203I,32318.31
2019-10-26T00:00:00Z,LINA,20317.65
2022-03-11T00:00:00Z,N339,5584.19
2022-07-27T00:00:00Z,N339,5313.767
2019-04-15T00:00:00Z,203I,33340.93
2021-11-09T00:00:00Z,N339,4764.724
2022-08-11T00:00:00Z,N339,5398.825
2019-12-03T00:00:00Z,N339,11182.789
2019-06-11T00:00:00Z,203I,33453.13
2022-07-15T00:00:00Z,N339,4181.256
2022-05-11T00:00:00Z,N339,4907.766
2019-11-30T00:00:00Z,N339,12505.634
2022-07-12T00:00:00Z,N339,4832.541
2022-06-09T00:00:00Z,N339,5312.07
2022-11-02T00:00:00Z,N339,5527.828
2019-06-07T00:00:00Z,LINA,25268.979
2022-08-09T00:00:00Z,N339,5645.563
2022-08-05T00:00:00Z,N339,5478.537
2022-06-06T00:00:00Z,N339,5161.351
2022-05-04T00:00:00Z,N339,5246.602
2022-07-21T00:00:00Z,N339,5559.438
2019-04-23T00:00:00Z,N339,12499.244
2022-04-21T00:00:00Z,N339,5704.802
2019-06-20T00:00:00Z,LMAV,4739.874
2022-04-29T00:00:00Z,N339,5587.21
2022-10-31T00:00:00Z,N339,4725.989
2019-01-08T00:00:00Z,N339,10964.479
2019-10-08T00:00:00Z,N339,12426.164
2021-09-30T00:00:00Z,N339,4178.689
2023-03-06T00:00:00Z,LINA,23879.124
2021-11-25T00:00:00Z,N339,4145.342
2023-05-30T00:00:00Z,LINA,23385.536
2021-12-02T00:00:00Z,N339,4796.459
2022-03-17T00:00:00Z,N339,5672.908
2022-05-05T00:00:00Z,N339,5609.341
2020-02-24T00:00:00Z,N339,10739.001
2022-03-18T00:00:00Z,N339,5371.919
2019-02-15T00:00:00Z,N339,10339.263
2022-05-10T00:00:00Z,N339,5370.251
2019-03-02T00:00:00Z,N339,10141.219
2022-06-01T00:00:00Z,N339,5451.825
2020-01-27T00:00:00Z,N339,8701.597
2023-06-08T00:00:00Z,N339,7265.681
2022-05-12T00:00:00Z,N339,5634.435
2021-11-16T00:00:00Z,N339,4249.207
2019-05-13T00:00:00Z,203I,34856.41
2019-07-24T00:00:00Z,N339,12153.832
2021-11-17T00:00:00Z,N339,4114.807
2022-06-22T00:00:00Z,N339,6589.069
2019-01-12T00:00:00Z,N339,9513.934
2022-09-26T00:00:00Z,N339,5333.229
2022-07-13T00:00:00Z,N339,4809.735
2022-04-28T00:00:00Z,N339,4893.889
2019-03-29T00:00:00Z,LINA,25682.907
2022-03-15T00:00:00Z,N339,5513.404
2022-07-26T00:00:00Z,N339,5447.674
2019-05-12T00:00:00Z,N339,11590.683
2019-11-10T00:00:00Z,N339,12823.808
2021-11-04T00:00:00Z,203I,33200.83
2019-08-16T00:00:00Z,N339,12503.521
2022-03-16T00:00:00Z,N339,6786.839
2022-04-01T00:00:00Z,N339,5562.006
2019-06-09T00:00:00Z,LMAV,5543.185
2023-06-12T00:00:00Z,N339,4871.022
2021-11-23T00:00:00Z,N339,5874.125
2022-07-01T00:00:00Z,N339,6061.141
2019-05-15T00:00:00Z,359V,14263.494
2023-06-03T00:00:00Z,N339,5318.446
2022-08-03T00:00:00Z,N339,4133.114
2021-11-11T00:00:00Z,N339,5129.103
2019-09-18T00:00:00Z,LINA,25032.307
2022-08-04T00:00:00Z,N339,5842.395
2019-02-20T00:00:00Z,N339,11050.836
2019-06-01T00:00:00Z,LEXP,14864.951
2023-03-13T00:00:00Z,LINA,23712.143
2022-08-12T00:00:00Z,N339,5142.014
2019-06-03T00:00:00Z,203I,33408.68
2022-04-12T00:00:00Z,N339,5725.282
2022-03-31T00:00:00Z,N339,6124.498
2022-07-29T00:00:00Z,N339,5576.756
2019-01-06T00:00:00Z,N339,10125.063
2022-08-08T00:00:00Z,N339,5451.873
2021-11-15T00:00:00Z,N339,5404.103
2021-11-26T00:00:00Z,N339,4794.211
2021-01-11T00:00:00Z,LINA,15929.184
2023-07-07T00:00:00Z,N339,6112.779
2022-03-30T00:00:00Z,N339,4806.729
2021-11-12T00:00:00Z,N339,5052.604
2022-03-29T00:00:00Z,N339,4334.608
2021-04-18T00:00:00Z,LINA,12718.385
2019-03-05T00:00:00Z,N339,11012.228
2021-11-19T00:00:00Z,N339,5459.757
2022-09-22T00:00:00Z,N339,4104.144
2023-08-30T00:00:00Z,LINA,23624.083
2022-06-24T00:00:00Z,N339,5912.729
2019-10-16T00:00:00Z,LINA,25387.261
2022-03-21T00:00:00Z,N339,4850.518
2019-10-01T00:00:00Z,359V,12030.529
2019-10-30T00:00:00Z,L339,14903.659
2021-11-10T00:00:00Z,N339,5521.905
2019-07-27T00:00:00Z,LINA,20547.607
2022-06-21T00:00:00Z,N339,5688.425
2022-03-22T00:00:00Z,N339,4653.714
2019-02-08T00:00:00Z,N339,11255.156
2021-11-30T00:00:00Z,N339,5054.234
2022-05-06T00:00:00Z,203I,38367.8
2021-12-03T00:00:00Z,N339,5495.333
2022-06-28T00:00:00Z,N339,5865.773
2019-07-06T00:00:00Z,203I,26589.32
2023-03-06T00:00:00Z,L101,15740.243
2023-05-04T00:00:00Z,LMAV,7149.583
2023-11-01T00:00:00Z,LINA,23717.142
2021-11-29T00:00:00Z,N339,5751.039
2022-04-19T00:00:00Z,N339,4905.552
2022-05-16T00:00:00Z,N339,4277.591
2019-08-15T00:00:00Z,LIGM,4165.231
2022-05-26T00:00:00Z,N339,5409.988
2022-06-02T00:00:00Z,N339,5873.751
2020-01-01T00:00:00Z,N339,9154.838
2019-10-05T00:00:00Z,L339,10141.375
2023-05-02T00:00:00Z,L339,11087.996
2019-09-16T00:00:00Z,N339,11854.862
2022-05-06T00:00:00Z,N339,5780.33
2019-10-31T00:00:00Z,LINA,25346.844
2022-06-30T00:00:00Z,N339,5243.791
2022-03-28T00:00:00Z,N339,5642.955
2022-05-02T00:00:00Z,N339,5488.658
2022-12-16T00:00:00Z,N339,4485.404
2023-09-17T00:00:00Z,LINA,20582.1
2022-07-05T00:00:00Z,N339,5495.507
2022-06-10T00:00:00Z,N339,5343.673
2022-06-13T00:00:00Z,N339,5546.799
2022-07-06T00:00:00Z,N339,5885.85
2022-07-20T00:00:00Z,N339,5238.216
2022-08-10T00:00:00Z,N339,4048.588
2022-05-30T00:00:00Z,N339,5316.486
2022-07-04T00:00:00Z,N339,5843.401
2023-03-10T00:00:00Z,L101,14591.016
2022-05-19T00:00:00Z,N339,5011.351
2022-03-25T00:00:00Z,N339,5972.848
2023-10-22T00:00:00Z,L339,7959.608
2023-03-17T00:00:00Z,L339,9861.582
2022-05-23T00:00:00Z,N339,5800.253
2023-05-03T00:00:00Z,N339,4657.083
2022-07-18T00:00:00Z,N339,5245.461
2021-11-08T00:00:00Z,N339,6123.651
2021-12-01T00:00:00Z,N339,4042.72
2022-03-14T00:00:00Z,N339,5451.27
2023-09-15T00:00:00Z,N339,6240.973
2022-04-11T00:00:00Z,N339,6962.506
2021-11-24T00:00:00Z,N339,4943.354
2022-03-07T00:00:00Z,N339,5376.168
2023-07-03T00:00:00Z,LINA,23470.519
2019-01-22T00:00:00Z,LEXP,16610.269
2023-02-10T00:00:00Z,LINA,19594.122
2023-03-15T00:00:00Z,N339,5142.549
2021-11-18T00:00:00Z,N339,4178.132
2023-04-25T00:00:00Z,LINA,23001.843
2022-07-30T00:00:00Z,LINA,18663.711
2022-03-10T00:00:00Z,N339,5751.737
2022-07-25T00:00:00Z,N339,5463.946
2019-02-09T00:00:00Z,LINA,20743.684
2023-07-19T00:00:00Z,N339,3893.323
2022-05-09T00:00:00Z,N339,4370.862
2022-07-19T00:00:00Z,N339,4961.985
2019-04-17T00:00:00Z,203I,33843.389
2022-05-03T00:00:00Z,N339,5249.767
2019-04-11T00:00:00Z,203I,34826.97
2019-10-29T00:00:00Z,LINA,25483.768
2022-01-03T00:00:00Z,203I,24900.88
2019-08-11T00:00:00Z,203I,21844.47
2022-03-23T00:00:00Z,N339,4796.194
2022-05-08T00:00:00Z,N339,3397.478
2022-04-18T00:00:00Z,N339,4460.262
2022-04-25T00:00:00Z,N339,5845.425
2023-02-17T00:00:00Z,N339,4414.73
2022-04-20T00:00:00Z,N339,5277.163
2019-12-09T00:00:00Z,203M,34094.43
2019-03-20T00:00:00Z,203I,33370.36
2019-05-19T00:00:00Z,203I,20315.372
2019-04-22T00:00:00Z,359V,14254.084
2022-09-29T00:00:00Z,N339,4704.664
2022-06-07T00:00:00Z,N339,5071.9
2019-03-25T00:00:00Z,203I,33270.7
2023-03-23T00:00:00Z,N339,4953.405
2023-09-03T00:00:00Z,N339,4924.47
2019-04-25T00:00:00Z,359V,14930.311
2019-03-30T00:00:00Z,203I,26802.41
2019-04-23T00:00:00Z,359V,15271.346
2023-05-13T00:00:00Z,LMAV,4240.282
2019-04-16T00:00:00Z,LINA,25258.129
2019-04-29T00:00:00Z,359V,15634.066
2019-01-29T00:00:00Z,N339,10169.043
2019-04-26T00:00:00Z,359V,15070.594
2019-06-26T00:00:00Z,LINA,24743.151
2022-07-27T00:00:00Z,203I,37001.08
2023-05-11T00:00:00Z,N339,5328.986
2023-08-09T00:00:00Z,N339,7122.304
2019-07-08T00:00:00Z,LINA,14839.404
2019-01-09T00:00:00Z,359V,12954.032
2019-04-24T00:00:00Z,359V,14521.393
2022-01-12T00:00:00Z,LINA,17663.784
2019-11-21T00:00:00Z,LINA,23256.36
2019-03-31T00:00:00Z,203I,23862.78
2019-03-20T00:00:00Z,L125,3391.04
2019-08-05T00:00:00Z,359V,14549.487
2019-01-08T00:00:00Z,359V,13439.47
2019-09-23T00:00:00Z,LINA,25288.433
2023-06-07T00:00:00Z,203I,34277.13
2023-09-10T00:00:00Z,N339,5280.084
2019-08-19T00:00:00Z,LINA,14994.545
2019-08-17T00:00:00Z,LINA,14897.599
2019-10-18T00:00:00Z,L339,15291.361
2022-06-27T00:00:00Z,N339,5337.164
2019-12-08T00:00:00Z,LINA,14807.314
2019-10-12T00:00:00Z,LINA,14752.747
2023-09-22T00:00:00Z,N339,6479.978
2019-02-20T00:00:00Z,LINA,22463.205
2023-09-17T00:00:00Z,N339,4118.643
2022-09-30T00:00:00Z,N339,4700.078
2019-05-21T00:00:00Z,203I,34334.71
2019-01-10T00:00:00Z,359V,13718.441
2019-05-03T00:00:00Z,203I,35423.8
2019-04-10T00:00:00Z,LINA,25910.31
2022-10-26T00:00:00Z,N339,5240.874
2022-09-13T00:00:00Z,N339,4177.292
2022-07-11T00:00:00Z,N339,4184.137
2019-04-24T00:00:00Z,LINA,25467.557
2019-01-11T00:00:00Z,LINA,22337.335
2020-05-24T00:00:00Z,203I,21768.07
2022-11-10T00:00:00Z,N339,4738.227
2019-10-21T00:00:00Z,L339,15496.776
2019-08-30T00:00:00Z,LINA,24771.732
2023-01-08T00:00:00Z,N339,3500.107
2019-01-27T00:00:00Z,N339,11161.86
2022-10-05T00:00:00Z,L339,12527.756
2019-01-11T00:00:00Z,LMAV,8849.179
2022-08-31T00:00:00Z,N339,4210.434
2019-02-24T00:00:00Z,LMAV,5053.281
2022-11-08T00:00:00Z,N339,5368.849
2023-05-12T00:00:00Z,LMAV,7837.396
2019-04-19T00:00:00Z,LINA,15280.746
2022-11-03T00:00:00Z,N339,5626.215
2019-01-14T00:00:00Z,359V,13568.406
2022-09-27T00:00:00Z,N339,4558.463
2019-03-19T00:00:00Z,L125,3168.236
2019-03-15T00:00:00Z,L125,3208.935
2019-04-20T00:00:00Z,359V,10198.57
2023-06-21T00:00:00Z,LINA,23933.57
2023-03-06T00:00:00Z,N339,5405.085
2022-09-21T00:00:00Z,N339,5192.896
2020-10-10T00:00:00Z,203I,22527.61
2019-07-22T00:00:00Z,359V,14505.807
2023-03-05T00:00:00Z,N339,4012.752
2020-10-24T00:00:00Z,203I,23904.55
2019-01-23T00:00:00Z,N339,11166.801
2023-05-19T00:00:00Z,L339,10046.432
2023-08-24T00:00:00Z,LINA,23510.745
2019-01-15T00:00:00Z,359V,13880.353
2022-10-30T00:00:00Z,N339,3822.374
2019-06-03T00:00:00Z,LINA,25146.524
2020-08-01T00:00:00Z,L339,4511.825
2022-08-05T00:00:00Z,203I,35859.53
2022-05-31T00:00:00Z,LINA,24046.269
2019-11-14T00:00:00Z,203M,39513.45
2019-06-12T00:00:00Z,LINA,24745.489
2019-01-07T00:00:00Z,359V,13558.008
2019-01-03T00:00:00Z,LMAV,8707.243
2023-05-11T00:00:00Z,L110,10219.491
2019-05-25T00:00:00Z,LINA,14782.986
2019-07-29T00:00:00Z,LINA,25121.288
2023-03-21T00:00:00Z,L101,8945.419
2019-12-22T00:00:00Z,LINA,17390.888
2023-04-28T00:00:00Z,LMAV,7338.346
2019-09-07T00:00:00Z,LINA,19175.268
2020-01-02T00:00:00Z,LINA,21911.571
2019-07-24T00:00:00Z,LINA,25034.978
2020-09-28T00:00:00Z,LINA,16014.104
2019-03-13T00:00:00Z,LINA,26201.245
2019-10-10T00:00:00Z,L339,14429.312
2019-10-15T00:00:00Z,LINA,25286.539
2023-03-18T00:00:00Z,LINA,19930.463
2023-04-24T00:00:00Z,L110,9985.49
2019-05-23T00:00:00Z,LINA,25720.494
2019-05-22T00:00:00Z,LINA,25646.998
2021-11-19T00:00:00Z,203I,33096.13
2019-05-18T00:00:00Z,203I,28103.45
2019-03-03T00:00:00Z,N339,11478.149
2023-04-18T00:00:00Z,L110,9764.63
2019-12-20T00:00:00Z,LINA,24943.255
2019-09-11T00:00:00Z,LINA,25056.998
2022-08-05T00:00:00Z,LINA,23850.154
2023-05-27T00:00:00Z,N339,3336.332
2022-10-06T00:00:00Z,L339,11459.52
2019-06-18T00:00:00Z,203I,36126.07
2019-12-11T00:00:00Z,LINA,25078.912
2019-09-16T00:00:00Z,LINA,25437.374
2022-05-11T00:00:00Z,L339,12756.338
2019-09-27T00:00:00Z,LINA,25002.276
2019-07-18T00:00:00Z,359V,13383.775
2022-08-28T00:00:00Z,N339,3176.973
2019-04-12T00:00:00Z,LINA,25489.299
2023-05-31T00:00:00Z,L110,10124.407
2019-09-17T00:00:00Z,LINA,25349.839
2019-11-29T00:00:00Z,LINA,24613.777
2023-03-01T00:00:00Z,LINA,18894.685
2019-03-15T00:00:00Z,LINA,25316.078
2019-10-04T00:00:00Z,LINA,25261.079
2022-11-06T00:00:00Z,N339,3780.123
2019-04-26T00:00:00Z,LINA,25523.841
2019-03-06T00:00:00Z,LINA,25907.873
2022-09-11T00:00:00Z,N339,3244.253
2023-04-19T00:00:00Z,L110,9983.252
2019-10-11T00:00:00Z,LINA,25209.711
2023-05-30T00:00:00Z,L110,10247.61
2019-03-08T00:00:00Z,LINA,25635.306
2019-12-06T00:00:00Z,LINA,25108.156
2019-03-14T00:00:00Z,LINA,26126.965
2019-06-25T00:00:00Z,LINA,25069.489
2019-08-09T00:00:00Z,LINA,25029.421
2019-03-07T00:00:00Z,LINA,26123.872
2019-01-10T00:00:00Z,LINA,22056.352
2019-03-12T00:00:00Z,LINA,25857.203
2019-05-10T00:00:00Z,203I,32449.67
2019-05-06T00:00:00Z,LINA,25722.287
2019-04-03T00:00:00Z,LINA,25400.516
2023-04-29T00:00:00Z,L110,6284.127
2023-03-14T00:00:00Z,L101,11951.453
2019-05-16T00:00:00Z,203I,33489.24
2019-04-04T00:00:00Z,LINA,25820.178
2023-03-30T00:00:00Z,LINA,23096.012
2019-05-14T00:00:00Z,LINA,25369.275
2022-10-23T00:00:00Z,N339,3661.59
2019-09-13T00:00:00Z,LINA,24827.683
2019-05-02T00:00:00Z,LINA,25441.616
2019-01-04T00:00:00Z,N339,11431.091
2019-07-09T00:00:00Z,LINA,14707.391
2019-12-03T00:00:00Z,LINA,25375.699
2023-06-22T00:00:00Z,LINA,23103.533
2023-04-21T00:00:00Z,L110,9934.749
2019-12-23T00:00:00Z,LINA,25131.832
2019-08-23T00:00:00Z,LINA,24958.512
2019-06-28T00:00:00Z,LINA,24963.483
2019-11-07T00:00:00Z,LINA,25117.139
2019-09-05T00:00:00Z,LINA,25018.691
2019-05-15T00:00:00Z,LINA,25675.409
2019-06-29T00:00:00Z,LEXP,14699.816
2019-05-20T00:00:00Z,LINA,25551.72
2019-09-30T00:00:00Z,LINA,24614.283
2019-12-20T00:00:00Z,LMAV,8419.175
2019-05-09T00:00:00Z,LINA,25449.683
2019-03-22T00:00:00Z,LINA,25524.12
2019-08-16T00:00:00Z,LINA,24406.424
2019-04-25T00:00:00Z,LINA,25612.905
2019-07-26T00:00:00Z,LINA,25180.907
2022-09-04T00:00:00Z,N339,3112.054
2019-10-18T00:00:00Z,203I,37319.96
2019-06-19T00:00:00Z,LINA,25084.872
2023-04-26T00:00:00Z,LMAV,7028.467
2023-01-15T00:00:00Z,N339,3478.251
2019-12-12T00:00:00Z,LINA,25339.807
2019-11-27T00:00:00Z,LINA,24512.46
2019-03-11T00:00:00Z,LINA,26278.48
2019-10-02T00:00:00Z,LINA,25617.638
2019-04-15T00:00:00Z,LINA,25783.987
2019-01-02T00:00:00Z,LINA,22108.521
2019-12-17T00:00:00Z,LINA,24915.618
2019-11-15T00:00:00Z,LINA,25162.707
2019-03-26T00:00:00Z,LINA,25526.175
2019-09-03T00:00:00Z,LINA,25245.931
2023-08-21T00:00:00Z,N339,4138.194
2019-05-10T00:00:00Z,LINA,24918.813
2019-12-04T00:00:00Z,LINA,25231.479
2019-09-25T00:00:00Z,LINA,24985.837
2022-06-20T00:00:00Z,N339,3215.995
2022-11-21T00:00:00Z,N339,3847.799
2023-03-19T00:00:00Z,L101,4514.942
2019-06-18T00:00:00Z,LINA,24897.689
2022-04-06T00:00:00Z,LINA,23532.045
2019-09-26T00:00:00Z,LINA,25060.89
2022-03-21T00:00:00Z,LINA,22920.415
2022-04-12T00:00:00Z,LINA,23505.775
2019-08-02T00:00:00Z,LINA,25049.14
2019-08-28T00:00:00Z,LINA,24501.522
2019-04-01T00:00:00Z,LINA,25483.321
2019-04-05T00:00:00Z,LINA,25664.721
2019-01-24T00:00:00Z,LINA,22434.436
2019-12-18T00:00:00Z,LINA,25166.801
2022-08-12T00:00:00Z,L339,12146.671
2019-04-08T00:00:00Z,LINA,25572.939
2019-07-22T00:00:00Z,LINA,25138.636
2019-04-17T00:00:00Z,LINA,25472.494
2019-09-19T00:00:00Z,L339,15611.383
2019-11-25T00:00:00Z,LINA,24833.303
2019-10-30T00:00:00Z,LINA,24997.459
2019-05-21T00:00:00Z,LINA,25313.488
2019-08-26T00:00:00Z,LINA,24867.52
2019-04-09T00:00:00Z,LINA,25611.357
2019-08-09T00:00:00Z,359V,14307.581
2019-11-28T00:00:00Z,LINA,24882.707
2022-07-15T00:00:00Z,L339,11489.422
2019-11-22T00:00:00Z,LINA,24634.666
2019-05-07T00:00:00Z,LINA,25752.214
2019-05-30T00:00:00Z,LINA,25189.979
2019-01-04T00:00:00Z,LINA,22313.419
2019-01-07T00:00:00Z,LINA,22356.324
2019-07-03T00:00:00Z,LINA,25148.072
2019-05-31T00:00:00Z,LINA,24999.906
2019-05-13T00:00:00Z,LINA,25095.262
2019-05-03T00:00:00Z,LINA,25840.941
2022-07-26T00:00:00Z,L339,12504.51
2019-06-10T00:00:00Z,LINA,25054.403
2019-04-29T00:00:00Z,LINA,25581.878
2019-05-24T00:00:00Z,LINA,25607.965
2019-01-08T00:00:00Z,LINA,22586.82
2019-12-16T00:00:00Z,LINA,25273.797
2019-08-29T00:00:00Z,LINA,25112.065
2019-09-20T00:00:00Z,LINA,25002.644
2019-05-28T00:00:00Z,LINA,24482.645
2023-06-01T00:00:00Z,203I,33747.22
2022-09-09T00:00:00Z,L339,11957.323
2019-05-17T00:00:00Z,LINA,25001.984
2019-10-22T00:00:00Z,L339,15745.712
2019-07-01T00:00:00Z,LINA,24723.228
2022-04-28T00:00:00Z,L339,13072.979
2022-10-08T00:00:00Z,LINA,17466.988
2019-03-25T00:00:00Z,LINA,25477.356
2023-04-20T00:00:00Z,LMAV,7256.692
2019-05-27T00:00:00Z,LINA,25196.534
2019-04-23T00:00:00Z,LINA,25498.98
2019-10-07T00:00:00Z,LINA,25491.934
2019-08-20T00:00:00Z,LINA,24899.849
2019-08-27T00:00:00Z,LINA,24965.418
2019-07-05T00:00:00Z,LINA,24902.551
2019-12-13T00:00:00Z,LINA,25375.503
2019-07-30T00:00:00Z,LINA,25040.601
2019-04-11T00:00:00Z,LINA,25729.351
2022-05-03T00:00:00Z,L339,12271.548
2019-06-05T00:00:00Z,LINA,25046.584
2022-08-24T00:00:00Z,LINA,23675.126
2019-11-26T00:00:00Z,LINA,24824.288
2022-08-24T00:00:00Z,L339,13128.793
2019-08-22T00:00:00Z,LINA,24974.401
2022-05-20T00:00:00Z,L339,12666.052
2019-06-06T00:00:00Z,LINA,24732.862
2019-10-24T00:00:00Z,LINA,24816.398
2022-07-08T00:00:00Z,L339,12294.365
2019-06-21T00:00:00Z,LINA,25247.022
2019-08-15T00:00:00Z,LINA,24857.847
2019-09-12T00:00:00Z,LINA,25056.419
2019-12-19T00:00:00Z,LINA,24709.071
2022-06-30T00:00:00Z,L339,12836.229
2019-10-28T00:00:00Z,LINA,25399.098
2022-08-10T00:00:00Z,L339,12992.069
2019-11-19T00:00:00Z,LINA,24789.632
2019-06-22T00:00:00Z,N339,11318.295
2019-09-02T00:00:00Z,LINA,25306.893
2019-06-21T00:00:00Z,203I,35583.864
2023-04-25T00:00:00Z,L110,9837.753
2019-09-24T00:00:00Z,LINA,25291.781
2019-01-09T00:00:00Z,LINA,22528.319
2022-03-14T00:00:00Z,L339,11987.027
2022-08-30T00:00:00Z,L339,11801.146
2020-12-15T00:00:00Z,203I,32808.54
2019-10-29T00:00:00Z,L339,16359.474
2019-10-01T00:00:00Z,LINA,25016.545
2023-04-12T00:00:00Z,LINA,23423.002
2022-05-02T00:00:00Z,LINA,23483.484
2019-10-23T00:00:00Z,LINA,25027.501
2022-05-19T00:00:00Z,L339,12423.799
2019-10-25T00:00:00Z,LINA,25329.819
2019-08-06T00:00:00Z,LINA,25141.239
2019-06-11T00:00:00Z,LINA,24902.265
2022-09-23T00:00:00Z,L339,12601.18
2023-07-24T00:00:00Z,LINA,20996.202
2019-12-02T00:00:00Z,LINA,24514.27
2022-03-07T00:00:00Z,L339,12326.758
2019-07-04T00:00:00Z,LINA,24874.802
2021-12-17T00:00:00Z,L339,10287.774
2019-03-21T00:00:00Z,LINA,25009.828
2021-12-20T00:00:00Z,LINA,23014.657
2019-03-27T00:00:00Z,LINA,25341.686
2019-10-22T00:00:00Z,LINA,25001.23
2019-04-16T00:00:00Z,359V,15577.73
2022-06-15T00:00:00Z,L339,12730.585
2019-12-10T00:00:00Z,LINA,25007.735
2019-11-06T00:00:00Z,LINA,25002.94
2021-12-21T00:00:00Z,L339,10057.632
2019-07-25T00:00:00Z,LINA,24813.939
2019-05-06T00:00:00Z,203I,33740.68
2023-05-04T00:00:00Z,L110,10018.42
2019-08-08T00:00:00Z,LINA,25077.466
2022-06-28T00:00:00Z,L339,12898.101
2019-10-08T00:00:00Z,LINA,25638.29
2021-12-16T00:00:00Z,L339,10770.374
2019-08-13T00:00:00Z,LINA,24289.188
2020-08-07T00:00:00Z,LI41,13269.81
2022-08-04T00:00:00Z,L339,12058.784
2019-05-02T00:00:00Z,359V,14767.803
2019-11-14T00:00:00Z,LINA,25090.506
2022-04-19T00:00:00Z,L339,12371.008
2022-03-31T00:00:00Z,L339,11833.205
2019-07-05T00:00:00Z,L339,15757.056
2019-10-10T00:00:00Z,LINA,25160.608
2019-03-07T00:00:00Z,L107,11713.738
2022-06-09T00:00:00Z,L339,13078.586
2019-04-27T00:00:00Z,LI41,9338.08
2022-06-22T00:00:00Z,L339,11508.497
2022-04-21T00:00:00Z,L339,12130.666
2022-07-04T00:00:00Z,LINA,23580.879
2022-08-17T00:00:00Z,L339,12284.81
2022-08-06T00:00:00Z,203I,31364
2022-07-27T00:00:00Z,L339,12438.717
2019-11-12T00:00:00Z,LINA,24617.623
2022-08-02T00:00:00Z,L339,12179.065
2019-08-01T00:00:00Z,LINA,25033.611
2019-11-11T00:00:00Z,LINA,24740.127
2020-08-13T00:00:00Z,203I,31470.12
2019-06-20T00:00:00Z,L339,10391.393
2022-07-05T00:00:00Z,L339,12654.932
2023-08-22T00:00:00Z,N339,6543.9
2019-01-24T00:00:00Z,LEXP,16567.211
2019-11-01T00:00:00Z,LINA,25264.521
2019-07-23T00:00:00Z,LINA,24742.111
2022-09-28T00:00:00Z,L339,11878.909
2022-10-30T00:00:00Z,203M,28050.54
2019-11-20T00:00:00Z,LINA,24820.456
2019-10-18T00:00:00Z,LINA,25058.05
2022-06-14T00:00:00Z,L339,13169.744
2019-09-10T00:00:00Z,LINA,25289.005
2019-08-21T00:00:00Z,LINA,24787.523
2023-10-19T00:00:00Z,L339,9716.071
2019-12-05T00:00:00Z,LINA,24617.922
2019-06-14T00:00:00Z,LINA,24880.034
2022-05-30T00:00:00Z,L339,13261.363
2023-02-26T00:00:00Z,N339,4970.961
2022-09-12T00:00:00Z,L339,12002.26
2022-05-26T00:00:00Z,L339,12920.525
2021-12-13T00:00:00Z,L339,10245.329
