"Date","Price","Open","High","Low","Vol.","Change %"
"08/05/2019","4,780.39","4,885.29","4,885.29","4,758.58","","-2.15%"
"08/02/2019","4,885.29","4,940.81","4,940.81","4,872.05","","-1.12%"
"08/01/2019","4,940.81","4,972.36","4,990.99","4,940.40","","-0.63%"
"07/31/2019","4,972.36","5,001.10","5,008.56","4,972.11","","-0.57%"
"07/30/2019","5,001.10","5,000.71","5,008.67","4,986.69","","0.01%"
"07/29/2019","5,000.71","4,981.09","5,001.74","4,980.34","","0.39%"
"07/26/2019","4,981.09","4,992.75","5,018.57","4,974.62","","-0.23%"
"07/25/2019","4,992.75","4,969.33","4,993.40","4,962.73","","0.47%"
"07/24/2019","4,969.33","4,997.63","4,998.95","4,966.32","","-0.57%"
"07/23/2019","4,997.63","5,032.09","5,041.20","4,991.67","","-0.68%"
"07/22/2019","5,032.09","5,052.72","5,063.89","5,023.13","","-0.41%"
"07/19/2019","5,052.72","5,041.08","5,059.69","5,027.28","","0.23%"
"07/18/2019","5,041.09","5,050.75","5,057.89","5,035.74","","-0.19%"
"07/17/2019","5,050.75","5,076.43","5,083.16","5,039.63","","-0.51%"
"07/15/2019","5,076.43","5,068.41","5,080.12","5,062.25","","0.16%"
"07/12/2019","5,068.41","5,074.88","5,086.49","5,066.87","","-0.13%"
"07/11/2019","5,074.88","5,073.48","5,090.74","5,068.81","","0.03%"
"07/10/2019","5,073.48","5,054.21","5,074.68","5,046.87","","0.38%"
"07/09/2019","5,054.21","5,066.69","5,074.86","5,036.69","","-0.25%"
"07/08/2019","5,066.69","5,075.73","5,076.79","5,048.07","","-0.18%"
"07/05/2019","5,075.73","5,054.87","5,076.73","5,016.10","","0.41%"
"07/04/2019","5,054.87","5,054.95","5,058.69","5,038.05","","0.00%"
"07/03/2019","5,054.95","5,009.72","5,055.24","5,008.81","","0.90%"
"07/02/2019","5,009.72","5,062.90","5,064.91","5,009.72","","-1.05%"
"07/01/2019","5,062.90","5,070.71","5,099.89","5,062.90","","-0.15%"
"06/28/2019","5,070.71","5,074.03","5,082.00","5,048.96","","-0.07%"
"06/27/2019","5,074.03","5,083.55","5,091.90","5,046.76","","-0.19%"
"06/26/2019","5,083.55","5,098.18","5,098.18","5,075.50","","-0.29%"
"06/25/2019","5,098.18","5,090.65","5,098.44","5,077.19","","0.15%"
"06/24/2019","5,090.65","5,060.00","5,092.48","5,048.05","","0.61%"
"06/21/2019","5,060.00","5,060.72","5,063.98","5,043.56","","-0.01%"
"06/20/2019","5,060.72","5,033.60","5,061.50","5,027.02","","0.54%"
"06/19/2019","5,033.60","5,040.57","5,042.57","5,019.44","","-0.14%"
"06/18/2019","5,040.57","5,024.92","5,058.47","5,024.82","","0.31%"
"06/17/2019","5,024.92","5,058.88","5,060.94","5,024.92","","-0.67%"
"06/14/2019","5,058.88","5,071.76","5,072.83","5,041.52","","-0.25%"
"06/13/2019","5,071.76","5,067.85","5,076.47","5,054.63","","0.08%"
"06/12/2019","5,067.85","5,069.23","5,085.79","5,057.11","","-0.03%"
"06/11/2019","5,069.24","5,018.99","5,093.94","5,018.99","","1.00%"
"06/10/2019","5,018.99","4,951.13","5,019.78","4,951.13","","1.37%"
"06/07/2019","4,951.13","4,926.98","4,968.87","4,922.68","","0.49%"
"06/06/2019","4,926.98","4,957.45","4,967.90","4,920.82","","-0.61%"
"06/05/2019","4,957.45","5,005.38","5,019.41","4,951.55","","-0.96%"
"06/04/2019","5,005.39","5,013.66","5,035.55","5,002.29","","-0.16%"
"06/03/2019","5,013.66","4,977.09","5,019.90","4,974.09","","0.73%"
"05/31/2019","4,977.09","4,934.41","4,987.60","4,904.18","","0.86%"
"05/30/2019","4,934.41","4,876.71","4,942.26","4,872.79","","1.18%"
"05/29/2019","4,876.71","4,798.35","4,877.90","4,798.35","","1.63%"
"05/28/2019","4,798.35","4,850.38","4,863.79","4,798.35","","-1.07%"
"05/27/2019","4,850.38","4,881.47","4,883.26","4,850.29","","-0.64%"
"05/24/2019","4,881.47","4,893.89","4,911.73","4,881.47","","-0.25%"
"05/23/2019","4,893.89","4,920.89","4,920.89","4,873.76","","-0.55%"
"05/22/2019","4,920.89","4,914.48","4,950.66","4,912.53","","0.13%"
"05/20/2019","4,914.48","4,925.58","4,944.58","4,914.48","","-0.23%"
"05/17/2019","4,925.58","4,977.75","4,987.27","4,925.58","","-1.05%"
"05/16/2019","4,977.75","5,005.24","5,016.85","4,977.75","","-0.55%"
"05/15/2019","5,005.24","5,018.93","5,023.27","4,972.47","","-0.27%"
"05/14/2019","5,018.93","4,970.01","5,022.75","4,967.26","","0.98%"
"05/13/2019","4,970.01","5,050.57","5,079.86","4,969.82","","-1.60%"
"05/10/2019","5,050.57","5,045.53","5,073.34","5,008.49","","0.10%"
"05/09/2019","5,045.54","5,060.47","5,069.47","5,016.35","","-0.30%"
"05/08/2019","5,060.47","5,078.64","5,080.31","5,035.74","","-0.36%"
"05/07/2019","5,078.64","5,124.21","5,125.01","5,069.09","","-0.89%"
"05/06/2019","5,124.21","5,132.32","5,143.43","5,086.06","","-0.16%"
"05/03/2019","5,132.32","5,141.58","5,178.80","5,132.32","","-0.18%"
"05/02/2019","5,141.58","5,187.10","5,197.07","5,141.58","","-0.88%"
"04/30/2019","5,187.10","5,169.86","5,187.32","5,155.84","","0.33%"
"04/29/2019","5,169.86","5,191.70","5,191.70","5,167.95","","-0.42%"
"04/26/2019","5,191.70","5,170.42","5,192.98","5,147.20","","0.41%"
"04/25/2019","5,170.42","5,201.44","5,204.89","5,155.13","","-0.60%"
"04/24/2019","5,201.44","5,217.07","5,224.15","5,170.70","","-0.30%"
"04/23/2019","5,217.07","5,234.30","5,238.42","5,197.00","","-0.33%"
"04/22/2019","5,234.30","5,261.71","5,263.80","5,232.96","","-0.52%"
"04/18/2019","5,261.71","5,275.43","5,278.46","5,245.22","","-0.26%"
"04/17/2019","5,275.43","5,261.00","5,279.13","5,258.22","","0.27%"
"04/16/2019","5,261.00","5,232.32","5,261.94","5,227.70","","0.55%"
"04/15/2019","5,232.32","5,239.57","5,255.18","5,228.02","","-0.14%"
"04/12/2019","5,239.57","5,254.87","5,259.40","5,224.76","","-0.28%"
"04/11/2019","5,254.48","5,278.00","5,281.42","5,240.92","","-0.45%"
"04/10/2019","5,278.00","5,281.78","5,285.52","5,265.74","","-0.07%"
"04/09/2019","5,281.78","5,274.72","5,282.15","5,239.79","","0.13%"
"04/08/2019","5,274.72","5,254.94","5,274.72","5,243.63","","0.38%"
"04/05/2019","5,254.94","5,283.70","5,290.31","5,254.94","","-0.54%"
"04/04/2019","5,283.70","5,222.96","5,283.70","5,204.13","","1.16%"
"04/03/2019","5,222.96","5,208.55","5,244.14","5,202.69","","0.28%"
"04/02/2019","5,208.55","5,256.67","5,266.10","5,193.33","","-0.92%"
"04/01/2019","5,256.67","5,259.41","5,287.59","5,255.56","","-0.05%"
"03/29/2019","5,259.41","5,214.02","5,259.41","5,214.02","","0.87%"
"03/28/2019","5,214.02","5,174.14","5,214.02","5,167.33","","0.77%"
"03/27/2019","5,174.14","5,190.89","5,192.92","5,154.59","","-0.32%"
"03/26/2019","5,190.89","5,193.52","5,209.90","5,166.60","","-0.05%"
"03/25/2019","5,193.52","5,209.98","5,224.83","5,155.16","","-0.32%"
"03/22/2019","5,209.98","5,261.33","5,264.54","5,175.93","","-0.98%"
"03/21/2019","5,261.33","5,245.09","5,262.38","5,232.96","","0.31%"
"03/20/2019","5,245.09","5,305.72","5,309.84","5,245.09","","-1.14%"
"03/19/2019","5,305.72","5,324.40","5,339.54","5,303.04","","-0.35%"
"03/18/2019","5,324.40","5,324.12","5,339.83","5,306.38","","0.01%"
"03/15/2019","5,324.12","5,300.79","5,345.32","5,300.79","","0.44%"
"03/14/2019","5,300.79","5,313.49","5,317.97","5,286.63","","-0.24%"
"03/13/2019","5,313.49","5,289.44","5,319.17","5,289.44","","0.45%"
"03/12/2019","5,289.44","5,299.33","5,328.39","5,288.22","","-0.19%"
"03/11/2019","5,299.33","5,274.96","5,329.91","5,273.77","","0.46%"
"03/08/2019","5,274.96","5,256.82","5,285.31","5,213.37","","0.35%"
"03/07/2019","5,256.82","5,256.07","5,267.59","5,236.42","","0.01%"
"03/06/2019","5,256.07","5,229.90","5,260.60","5,229.90","","0.50%"
"03/05/2019","5,229.90","5,240.89","5,255.05","5,227.34","","-0.21%"
"03/04/2019","5,240.89","5,274.66","5,291.91","5,229.58","","-0.64%"
"03/01/2019","5,274.66","5,287.54","5,301.04","5,269.44","","-0.24%"
"02/28/2019","5,287.54","5,372.59","5,372.59","5,280.68","","-1.58%"
"02/27/2019","5,372.59","5,475.54","5,476.20","5,356.58","","-1.88%"
"02/26/2019","5,475.54","5,479.69","5,493.32","5,449.30","","-0.08%"
"02/25/2019","5,479.69","5,483.92","5,515.95","5,477.96","","-0.08%"
"02/22/2019","5,483.92","5,439.12","5,485.09","5,434.45","","0.82%"
"02/21/2019","5,439.12","5,410.50","5,439.21","5,387.44","","0.53%"
"02/20/2019","5,410.50","5,386.31","5,422.75","5,384.99","","0.45%"
"02/19/2019","5,386.31","5,370.29","5,387.37","5,358.52","","0.30%"
"02/18/2019","5,370.29","5,399.83","5,401.47","5,360.10","","-0.55%"
"02/15/2019","5,399.83","5,376.39","5,401.79","5,356.37","","0.44%"
"02/14/2019","5,376.39","5,386.61","5,398.75","5,368.13","","-0.19%"
"02/13/2019","5,386.61","5,384.88","5,398.75","5,376.64","","0.03%"
"02/12/2019","5,384.88","5,375.07","5,384.88","5,358.40","","0.18%"
"02/11/2019","5,375.07","5,379.08","5,398.28","5,363.02","","-0.07%"
"02/08/2019","5,379.09","5,426.94","5,431.13","5,360.37","","-0.88%"
"02/07/2019","5,426.94","5,426.51","5,442.87","5,409.27","","0.01%"
"02/06/2019","5,426.51","5,466.54","5,470.81","5,425.41","","-0.73%"
"02/05/2019","5,466.54","5,472.93","5,479.84","5,461.64","","-0.12%"
"02/04/2019","5,472.93","5,452.97","5,481.08","5,429.30","","0.37%"
"02/01/2019","5,452.97","5,405.61","5,455.36","5,405.61","","0.88%"
"01/31/2019","5,405.61","5,388.34","5,453.09","5,388.31","","0.32%"
"01/30/2019","5,388.34","5,415.76","5,422.51","5,386.60","","-0.51%"
"01/29/2019","5,415.76","5,445.91","5,446.60","5,407.92","","-0.55%"
"01/28/2019","5,445.91","5,441.72","5,446.08","5,376.24","","0.08%"
"01/25/2019","5,441.72","5,414.85","5,442.45","5,407.02","","0.50%"
"01/24/2019","5,414.85","5,402.74","5,415.50","5,385.44","","0.22%"
"01/23/2019","5,402.74","5,401.13","5,418.67","5,369.04","","0.03%"
"01/22/2019","5,401.13","5,456.39","5,456.39","5,344.31","","-1.04%"
"01/21/2019","5,457.80","5,479.04","5,484.18","5,423.01","","-0.39%"
"01/18/2019","5,479.04","5,435.94","5,479.36","5,435.94","","0.79%"
"01/17/2019","5,435.94","5,419.07","5,435.94","5,401.67","","0.31%"
"01/16/2019","5,419.07","5,373.92","5,419.14","5,373.39","","0.84%"
"01/15/2019","5,373.92","5,357.15","5,377.58","5,354.25","","0.31%"
"01/14/2019","5,357.15","5,352.88","5,357.93","5,313.41","","0.08%"
"01/11/2019","5,352.88","5,297.95","5,358.44","5,297.69","","1.04%"
"01/10/2019","5,297.95","5,264.51","5,303.31","5,256.29","","0.64%"
"01/09/2019","5,264.51","5,224.28","5,281.22","5,224.28","","0.77%"
"01/08/2019","5,224.28","5,190.06","5,229.69","5,190.06","","0.66%"
"01/07/2019","5,190.06","5,189.20","5,221.37","5,181.24","","0.02%"
"01/04/2019","5,189.20","5,129.15","5,195.45","5,128.83","","1.17%"
"01/03/2019","5,129.15","5,125.37","5,146.30","5,096.07","","0.07%"
"01/02/2019","5,125.37","5,105.43","5,137.32","5,064.41","","0.39%"
"12/28/2018","5,105.43","5,070.65","5,112.99","5,070.65","","0.69%"
"12/27/2018","5,070.65","5,062.78","5,086.88","5,057.25","","0.16%"
"12/26/2018","5,062.78","5,030.73","5,074.13","5,007.94","","0.64%"
"12/24/2018","5,030.73","5,063.33","5,067.33","5,015.21","","-0.64%"
"12/21/2018","5,063.33","5,053.37","5,078.66","5,022.93","","0.20%"
"12/20/2018","5,053.37","5,109.92","5,109.92","5,010.44","","-1.11%"
"12/19/2018","5,109.92","5,116.83","5,127.93","5,105.10","","-0.14%"
"12/18/2018","5,116.83","5,105.15","5,135.83","5,101.50","","0.23%"
"12/17/2018","5,105.15","5,164.25","5,166.25","5,095.20","","-1.14%"
"12/14/2018","5,164.25","5,160.00","5,173.04","5,142.06","","0.08%"
"12/13/2018","5,160.00","5,118.56","5,165.50","5,107.03","","0.81%"
"12/12/2018","5,118.56","5,071.74","5,126.80","5,071.74","","0.92%"
"12/11/2018","5,071.74","5,035.00","5,076.31","5,032.70","","0.73%"
"12/10/2018","5,035.00","5,094.62","5,104.54","5,008.95","","-1.17%"
"12/07/2018","5,094.62","5,121.08","5,149.77","5,079.31","","-0.52%"
"12/06/2018","5,121.08","5,141.89","5,144.31","5,065.61","","-0.40%"
"12/05/2018","5,141.89","5,149.11","5,163.96","5,129.60","","-0.14%"
"12/04/2018","5,149.11","5,151.67","5,162.53","5,114.82","","-0.05%"
"12/03/2018","5,151.67","5,111.88","5,185.98","5,111.88","","0.78%"
"11/30/2018","5,111.88","5,156.43","5,159.73","5,095.58","","-0.86%"
"11/29/2018","5,156.43","5,114.16","5,159.22","5,108.86","","0.83%"
"11/28/2018","5,114.16","5,128.14","5,136.19","5,096.91","","-0.27%"
"11/27/2018","5,128.14","5,133.42","5,137.77","5,115.33","","-0.10%"
"11/26/2018","5,133.42","5,140.74","5,153.13","5,124.69","","-0.14%"
"11/23/2018","5,140.74","5,117.15","5,145.42","5,101.01","","0.46%"
"11/22/2018","5,117.15","5,128.45","5,128.45","5,104.76","","-0.22%"
"11/21/2018","5,128.45","5,100.34","5,137.70","5,100.34","","0.55%"
"11/20/2018","5,100.35","5,164.27","5,164.27","5,097.16","","-1.24%"
"11/19/2018","5,164.27","5,190.98","5,203.41","5,150.96","","-0.51%"
"11/16/2018","5,190.98","5,175.96","5,199.05","5,167.40","","0.29%"
"11/15/2018","5,175.96","5,135.81","5,179.84","5,128.56","","0.78%"
"11/14/2018","5,135.81","5,129.98","5,145.93","5,122.94","","0.11%"
"11/13/2018","5,129.98","5,153.00","5,172.07","5,126.38","","-0.45%"
"11/12/2018","5,153.00","5,180.35","5,185.57","5,142.29","","-0.53%"
"11/09/2018","5,180.35","5,227.56","5,227.57","5,170.89","","-0.90%"
"11/08/2018","5,227.57","5,221.33","5,243.35","5,220.40","","0.12%"
"11/07/2018","5,221.33","5,221.93","5,272.36","5,215.29","","-0.01%"
"11/06/2018","5,221.93","5,250.95","5,251.68","5,217.09","","-0.55%"
"11/05/2018","5,250.95","5,104.33","5,253.87","5,104.33","","2.87%"
"10/31/2018","5,104.33","5,016.10","5,119.25","5,016.10","","1.76%"
"10/30/2018","5,016.10","5,063.63","5,078.33","4,998.95","","-0.94%"
"10/29/2018","5,063.63","5,124.10","5,166.53","5,057.09","","-1.18%"
"10/26/2018","5,124.10","5,141.67","5,153.68","5,115.30","","-0.34%"
"10/25/2018","5,141.67","5,140.54","5,151.69","5,120.54","","0.02%"
"10/24/2018","5,140.55","5,114.17","5,159.55","5,114.17","","0.52%"
"10/23/2018","5,114.17","5,122.51","5,122.60","5,060.11","","-0.16%"
"10/22/2018","5,122.51","5,118.74","5,152.64","5,118.74","","0.07%"
"10/19/2018","5,118.74","5,119.06","5,138.66","5,111.20","","-0.01%"
"10/18/2018","5,119.06","5,141.19","5,150.06","5,099.11","","-0.43%"
"10/17/2018","5,141.19","5,144.34","5,173.27","5,137.95","","-0.06%"
"10/16/2018","5,144.34","5,144.98","5,260.21","5,129.11","","-0.01%"
"10/12/2018","5,144.98","5,168.90","5,222.23","5,138.71","","-0.46%"
"10/11/2018","5,168.90","5,232.71","5,234.22","5,120.28","","-1.22%"
"10/10/2018","5,232.71","5,307.93","5,313.38","5,222.17","","-1.42%"
"10/09/2018","5,307.93","5,327.40","5,336.59","5,305.49","","-0.37%"
"10/08/2018","5,327.40","5,260.00","5,345.39","5,260.00","","1.28%"
"10/05/2018","5,260.00","5,326.13","5,341.42","5,253.85","","-1.24%"
"10/04/2018","5,326.13","5,342.89","5,353.50","5,307.61","","-0.31%"
"10/03/2018","5,342.89","5,323.49","5,366.21","5,323.49","","0.36%"
"10/02/2018","5,323.49","5,298.38","5,326.97","5,292.24","","0.47%"
"10/01/2018","5,298.38","5,283.53","5,301.71","5,263.45","","0.28%"
"09/28/2018","5,283.53","5,323.62","5,323.62","5,275.48","","-0.75%"
"09/27/2018","5,323.62","5,333.83","5,344.23","5,305.36","","-0.19%"
"09/26/2018","5,333.83","5,360.58","5,366.81","5,325.85","","-0.50%"
"09/25/2018","5,360.58","5,385.65","5,385.77","5,338.03","","-0.47%"
"09/24/2018","5,385.65","5,461.82","5,465.49","5,378.62","","-1.39%"
"09/21/2018","5,461.82","5,446.18","5,507.58","5,407.40","","0.29%"
"09/20/2018","5,446.18","5,354.45","5,460.82","5,354.45","","1.71%"
"09/14/2018","5,354.45","5,362.86","5,379.91","5,345.74","","-0.11%"
"09/13/2018","5,360.54","5,262.42","5,363.96","5,262.42","","1.86%"
"09/12/2018","5,262.42","5,212.36","5,264.33","5,211.17","","0.96%"
"09/11/2018","5,212.36","5,203.93","5,217.93","5,185.16","","0.16%"
"09/10/2018","5,203.93","5,218.14","5,234.46","5,175.29","","-0.27%"
"09/07/2018","5,218.14","5,169.52","5,226.69","5,166.89","","0.94%"
"09/06/2018","5,169.52","5,137.49","5,187.18","5,137.49","","0.62%"
"09/05/2018","5,137.49","5,173.03","5,182.23","5,137.49","","-0.69%"
"09/04/2018","5,173.03","5,236.34","5,239.06","5,168.41","","-1.21%"
"09/03/2018","5,236.34","5,270.43","5,276.24","5,233.03","","-0.65%"
"08/31/2018","5,270.43","5,244.57","5,274.97","5,232.25","","0.49%"
"08/30/2018","5,244.57","5,297.78","5,317.28","5,236.19","","-1.00%"
"08/29/2018","5,297.78","5,291.19","5,311.23","5,291.19","","0.12%"
"08/28/2018","5,291.19","5,281.23","5,294.85","5,268.56","","0.19%"
"08/27/2018","5,281.23","5,259.76","5,302.23","5,259.76","","0.41%"
"08/24/2018","5,259.76","5,268.95","5,277.29","5,255.31","","-0.17%"
"08/23/2018","5,268.95","5,274.31","5,289.90","5,261.43","","-0.10%"
"08/22/2018","5,274.31","5,251.14","5,281.06","5,241.00","","0.44%"
"08/21/2018","5,251.14","5,241.43","5,258.45","5,234.79","","0.19%"
"08/20/2018","5,241.43","5,256.23","5,272.23","5,233.37","","-0.03%"
"08/17/2018","5,242.77","5,256.23","5,272.23","5,236.00","","-0.26%"
"08/16/2018","5,256.23","5,272.05","5,274.91","5,234.09","","-0.30%"
"08/14/2018","5,272.05","5,227.49","5,287.75","5,227.49","","0.78%"
"08/13/2018","5,231.36","5,267.25","5,275.66","5,224.29","","-0.68%"
"08/10/2018","5,267.25","5,294.29","5,294.29","5,222.43","","-0.51%"
"08/09/2018","5,294.22","5,319.26","5,320.51","5,275.89","","-0.46%"
"08/08/2018","5,318.61","5,328.36","5,350.76","5,310.59","","-0.18%"
"08/07/2018","5,328.36","5,362.69","5,362.88","5,325.12","","-0.70%"
"08/06/2018","5,366.03","5,405.32","5,406.89","5,360.50","","-0.73%"
"08/03/2018","5,405.32","5,386.07","5,437.49","5,386.07","","0.36%"
"08/02/2018","5,386.07","5,398.37","5,401.17","5,349.27","","-0.23%"
"08/01/2018","5,398.37","5,434.44","5,454.35","5,378.77","","-0.66%"
"07/31/2018","5,434.44","5,382.69","5,444.02","5,382.28","","0.96%"
"07/30/2018","5,382.69","5,369.51","5,395.62","5,363.65","","0.25%"
"07/27/2018","5,369.51","5,442.68","5,457.35","5,358.23","","-1.34%"
"07/26/2018","5,442.68","5,457.96","5,483.04","5,436.32","","-0.28%"
"07/25/2018","5,457.96","5,450.19","5,468.11","5,429.47","","0.14%"
"07/24/2018","5,450.19","5,407.59","5,457.14","5,406.94","","0.79%"
"07/23/2018","5,407.59","5,430.13","5,437.28","5,402.73","","-0.42%"
"07/20/2018","5,430.13","5,371.21","5,433.27","5,366.65","","1.10%"
"07/19/2018","5,371.21","5,377.46","5,379.53","5,351.31","","-0.12%"
"07/18/2018","5,377.46","5,351.70","5,384.98","5,351.50","","0.48%"
"07/17/2018","5,351.70","5,305.39","5,363.95","5,292.85","","0.87%"
"07/13/2018","5,305.39","5,283.82","5,309.30","5,264.70","","0.41%"
"07/12/2018","5,283.82","5,297.48","5,302.70","5,278.19","","-0.26%"
"07/11/2018","5,297.48","5,323.29","5,323.29","5,277.81","","-0.48%"
"07/10/2018","5,323.29","5,325.52","5,332.36","5,308.14","","-0.04%"
"07/09/2018","5,325.52","5,284.64","5,333.17","5,281.60","","0.77%"
"07/06/2018","5,284.64","5,266.98","5,322.62","5,266.98","","0.34%"
"07/05/2018","5,266.98","5,243.81","5,278.14","5,243.81","","0.44%"
"07/04/2018","5,243.81","5,255.13","5,266.50","5,240.34","","-0.22%"
"07/03/2018","5,255.13","5,301.25","5,312.77","5,251.49","","-0.87%"
"06/29/2018","5,301.25","5,257.68","5,316.89","5,251.91","","0.83%"
"06/28/2018","5,257.68","5,276.44","5,282.99","5,245.94","","-0.36%"
"06/27/2018","5,276.44","5,292.61","5,318.20","5,270.90","","-0.31%"
"06/26/2018","5,292.61","5,285.53","5,317.44","5,271.38","","0.13%"
"06/25/2018","5,285.53","5,375.12","5,377.85","5,277.99","","-1.67%"
"06/22/2018","5,375.12","5,385.48","5,404.87","5,361.90","","-0.19%"
"06/21/2018","5,385.48","5,417.53","5,456.23","5,381.58","","-0.59%"
"06/20/2018","5,417.53","5,435.08","5,470.11","5,411.02","","-0.32%"
"06/19/2018","5,435.08","5,447.39","5,447.39","5,409.76","","-0.23%"
"06/18/2018","5,447.39","5,470.32","5,470.82","5,439.14","","-0.42%"
"06/15/2018","5,470.32","5,524.77","5,524.77","5,460.78","","-0.98%"
"06/14/2018","5,524.69","5,534.36","5,548.13","5,517.73","","-0.17%"
"06/13/2018","5,534.27","5,544.03","5,558.02","5,524.75","","-0.18%"
"06/12/2018","5,544.03","5,521.35","5,551.42","5,512.27","","0.41%"
"06/11/2018","5,521.35","5,525.37","5,561.01","5,512.22","","-0.03%"
"06/08/2018","5,523.03","5,467.87","5,528.15","5,449.03","","1.01%"
"06/07/2018","5,467.87","5,497.33","5,506.19","5,454.36","","-0.54%"
"06/06/2018","5,497.33","5,523.05","5,534.16","5,481.21","","-0.47%"
"06/05/2018","5,523.05","5,558.50","5,566.77","5,506.25","","-0.64%"
"06/04/2018","5,558.50","5,471.32","5,561.29","5,471.32","","1.59%"
"06/01/2018","5,471.32","5,455.09","5,480.21","5,438.79","","0.30%"
"05/31/2018","5,455.09","5,484.90","5,506.20","5,433.61","","-0.54%"
"05/30/2018","5,484.90","5,494.51","5,518.68","5,472.34","","-0.17%"
"05/29/2018","5,494.51","5,570.05","5,576.55","5,484.12","","-1.36%"
"05/28/2018","5,570.05","5,577.07","5,602.63","5,569.88","","-0.12%"
"05/25/2018","5,576.48","5,582.34","5,627.13","5,564.77","","-0.01%"
"05/24/2018","5,577.30","5,614.71","5,614.71","5,564.25","","-0.63%"
"05/23/2018","5,612.59","5,651.10","5,654.47","5,599.95","","-0.68%"
"05/22/2018","5,651.10","5,678.57","5,685.96","5,635.31","","-0.30%"
"05/18/2018","5,667.86","5,696.71","5,705.21","5,656.94","","-0.38%"
"05/17/2018","5,689.45","5,729.13","5,730.72","5,676.96","","-0.67%"
"05/16/2018","5,727.86","5,710.86","5,730.21","5,710.86","","0.30%"
"05/15/2018","5,710.86","5,695.82","5,718.79","5,676.26","","0.26%"
"05/14/2018","5,695.82","5,712.95","5,722.80","5,670.14","","-0.12%"
"05/11/2018","5,702.85","5,711.75","5,722.14","5,687.23","","-0.13%"
"05/10/2018","5,710.45","5,664.20","5,717.56","5,654.08","","0.82%"
"05/09/2018","5,664.20","5,648.30","5,684.29","5,648.23","","0.34%"
"05/08/2018","5,644.82","5,645.84","5,664.33","5,619.96","","-0.02%"
"05/07/2018","5,645.84","5,634.55","5,652.64","5,627.49","","0.42%"
"05/04/2018","5,622.24","5,642.06","5,649.65","5,616.44","","-0.32%"
"05/03/2018","5,640.10","5,706.97","5,706.97","5,634.29","","-0.96%"
"05/02/2018","5,695.02","5,711.96","5,715.21","5,681.72","","-0.28%"
"04/30/2018","5,710.90","5,691.37","5,730.72","5,687.49","","0.36%"
"04/27/2018","5,690.48","5,679.72","5,693.05","5,658.97","","0.19%"
"04/26/2018","5,679.65","5,665.17","5,706.85","5,662.70","","0.26%"
"04/25/2018","5,665.17","5,674.35","5,693.14","5,650.21","","-0.16%"
"04/24/2018","5,674.35","5,704.70","5,710.42","5,668.03","","-0.53%"
"04/23/2018","5,704.70","5,695.50","5,708.54","5,676.41","","0.27%"
"04/20/2018","5,689.47","5,711.86","5,711.86","5,671.89","","-0.14%"
"04/19/2018","5,697.48","5,690.79","5,702.94","5,673.81","","0.12%"
"04/18/2018","5,690.79","5,633.40","5,693.74","5,633.40","","1.02%"
"04/17/2018","5,633.40","5,613.14","5,641.18","5,609.80","","0.36%"
"04/16/2018","5,613.14","5,630.90","5,636.71","5,608.77","","-0.32%"
"04/13/2018","5,630.90","5,630.99","5,642.62","5,613.31","","0.00%"
"04/12/2018","5,630.99","5,613.81","5,636.22","5,609.46","","0.31%"
"04/11/2018","5,613.81","5,605.86","5,621.18","5,588.98","","0.14%"
"04/10/2018","5,605.86","5,594.05","5,616.99","5,592.83","","-0.48%"
"04/09/2018","5,632.71","5,621.73","5,637.37","5,601.70","","0.89%"
"04/06/2018","5,583.15","5,607.03","5,607.29","5,562.16","","-0.43%"
"04/05/2018","5,607.03","5,542.79","5,625.14","5,542.79","","1.16%"
"04/04/2018","5,542.79","5,534.40","5,546.22","5,498.97","","0.15%"
"04/03/2018","5,534.40","5,502.60","5,544.13","5,502.60","","0.58%"
"04/02/2018","5,502.60","5,542.22","5,544.93","5,496.40","","-0.71%"
"03/29/2018","5,542.22","5,466.62","5,547.65","5,460.90","","1.38%"
"03/28/2018","5,466.62","5,480.31","5,489.45","5,452.49","","-0.25%"
"03/27/2018","5,480.31","5,446.77","5,491.82","5,446.77","","0.62%"
"03/26/2018","5,446.77","5,490.40","5,527.69","5,441.34","","-0.79%"
"03/23/2018","5,490.24","5,515.99","5,515.99","5,473.76","","-0.47%"
"03/22/2018","5,515.99","5,542.10","5,542.31","5,484.56","","-0.35%"
"03/21/2018","5,535.49","5,542.93","5,554.16","5,529.64","","-0.13%"
"03/20/2018","5,542.93","5,576.54","5,578.43","5,538.18","","-0.60%"
"03/19/2018","5,576.54","5,608.32","5,610.40","5,549.26","","-0.36%"
"03/16/2018","5,596.68","5,587.16","5,608.41","5,577.19","","0.17%"
"03/15/2018","5,587.16","5,618.38","5,633.15","5,575.67","","-0.56%"
"03/14/2018","5,618.38","5,631.28","5,648.81","5,609.50","","-0.23%"
"03/13/2018","5,631.28","5,653.42","5,663.14","5,623.40","","-0.39%"
"03/12/2018","5,653.42","5,637.04","5,659.94","5,631.35","","0.29%"
"03/09/2018","5,637.04","5,576.37","5,643.92","5,570.49","","1.09%"
"03/08/2018","5,576.37","5,549.64","5,577.98","5,538.66","","0.48%"
"03/07/2018","5,549.64","5,548.21","5,557.28","5,529.46","","0.03%"
"03/06/2018","5,548.21","5,538.52","5,567.36","5,533.95","","0.17%"
"03/05/2018","5,538.52","5,545.48","5,551.57","5,511.89","","-0.13%"
"03/02/2018","5,545.48","5,527.92","5,561.58","5,484.73","","0.32%"
