Semana,des_lin,Cantidad_Pasajeros
2020-03-15T00:00:00Z,740,106234
2020-03-15T00:00:00Z,PILAR 203,184814
2020-03-15T00:00:00Z,CN33/9,6571
2020-03-15T00:00:00Z,EXPRESO,48318
2020-03-15T00:00:00Z,CP25 A,9930
2020-03-15T00:00:00Z,C AZUL,7990
2020-03-15T00:00:00Z,35/9,31452
2020-03-15T00:00:00Z,LINEA A,32907
2020-03-15T00:00:00Z,CP33/9,18241
2020-03-15T00:00:00Z,MORENO 203,249878
2020-03-15T00:00:00Z,103,53701
2020-03-15T00:00:00Z,143,40715
2020-03-15T00:00:00Z,125,15188
2020-03-15T00:00:00Z,41,107810
2020-03-15T00:00:00Z,110,60692
2020-03-15T00:00:00Z,C NEGRA,10140
2020-03-15T00:00:00Z,128,34710
2020-03-15T00:00:00Z,145,33171
2020-03-15T00:00:00Z,146,37912
2020-03-15T00:00:00Z,142,59870
2020-03-15T00:00:00Z,144,14381
2020-03-15T00:00:00Z,102,17077
2020-03-15T00:00:00Z,101,19941
2020-03-15T00:00:00Z,130,17968
2020-03-15T00:00:00Z,129,13928
2020-03-15T00:00:00Z,RINCÓN,38653
2020-03-15T00:00:00Z,35/9 V,35905
2020-03-15T00:00:00Z,FABRICA,765
2020-03-15T00:00:00Z,VILLA CONS,613
2020-03-22T00:00:00Z,107,12135
2020-03-22T00:00:00Z,133,6372
2020-03-22T00:00:00Z,315,20334
2020-03-22T00:00:00Z,440,60729
2020-03-22T00:00:00Z,740,15923
2020-03-22T00:00:00Z,PILAR 203,42843
2020-03-22T00:00:00Z,CP25 A,1397
2020-03-22T00:00:00Z,C AZUL,1268
2020-03-22T00:00:00Z,35/9,6640
2020-03-22T00:00:00Z,LINEA A,7409
2020-03-22T00:00:00Z,CP33/9,1954
2020-03-22T00:00:00Z,MORENO 203,60078
2020-03-22T00:00:00Z,CN33/9,210
2020-03-22T00:00:00Z,103,9995
2020-03-22T00:00:00Z,143,8480
2020-03-22T00:00:00Z,125,3290
2020-03-22T00:00:00Z,41,25479
2020-03-22T00:00:00Z,110,13627
2020-03-22T00:00:00Z,C NEGRA,1615
2020-03-22T00:00:00Z,128,6502
2020-03-22T00:00:00Z,145,6637
2020-03-22T00:00:00Z,146,7319
2020-03-22T00:00:00Z,142,11795
2020-03-22T00:00:00Z,144,1967
2020-03-22T00:00:00Z,102,2269
2020-03-22T00:00:00Z,101,2418
2020-03-22T00:00:00Z,130,3314
2020-03-22T00:00:00Z,129,2393
2020-03-22T00:00:00Z,EXPRESO,10623
2020-03-22T00:00:00Z,RINCÓN,7755
2020-03-22T00:00:00Z,35/9 V,5817
2020-03-22T00:00:00Z,VILLA CONS,128
2020-03-29T00:00:00Z,107,16459
2020-03-29T00:00:00Z,133,8543
2020-03-29T00:00:00Z,315,23266
2020-03-29T00:00:00Z,440,88772
2020-03-29T00:00:00Z,740,23407
2020-03-29T00:00:00Z,PILAR 203,55686
2020-03-29T00:00:00Z,CP25 A,2034
2020-03-29T00:00:00Z,C AZUL,1704
2020-03-29T00:00:00Z,35/9,8452
2020-03-29T00:00:00Z,LINEA A,9275
2020-03-29T00:00:00Z,CP33/9,1789
2020-03-29T00:00:00Z,MORENO 203,74445
2020-03-29T00:00:00Z,CN33/9,212
2020-03-29T00:00:00Z,103,14051
2020-03-29T00:00:00Z,143,11122
2020-03-29T00:00:00Z,125,3988
2020-03-29T00:00:00Z,41,31266
2020-03-29T00:00:00Z,110,18506
2020-03-29T00:00:00Z,C NEGRA,2080
2020-03-29T00:00:00Z,128,9121
2020-03-29T00:00:00Z,145,8922
2020-03-29T00:00:00Z,146,10993
2020-03-29T00:00:00Z,142,16045
2020-03-29T00:00:00Z,144,2398
2020-03-29T00:00:00Z,102,2947
2020-03-29T00:00:00Z,101,3767
2020-03-29T00:00:00Z,130,4456
2020-03-29T00:00:00Z,129,3485
2020-03-29T00:00:00Z,EXPRESO,14425
2020-03-29T00:00:00Z,RINCÓN,10590
2020-03-29T00:00:00Z,35/9 V,7307
2020-04-05T00:00:00Z,107,17751
2020-04-05T00:00:00Z,133,9486
2020-04-05T00:00:00Z,315,26950
2020-04-05T00:00:00Z,440,105589
2020-04-05T00:00:00Z,740,26595
2020-04-05T00:00:00Z,PILAR 203,64432
2020-04-05T00:00:00Z,CP25 A,2279
2020-04-05T00:00:00Z,C AZUL,1887
2020-04-05T00:00:00Z,35/9,9263
2020-04-05T00:00:00Z,LINEA A,9738
2020-04-05T00:00:00Z,CP33/9,1990
2020-04-05T00:00:00Z,MORENO 203,88025
2020-04-05T00:00:00Z,CN33/9,266
2020-04-05T00:00:00Z,103,16022
2020-04-05T00:00:00Z,143,12042
2020-04-05T00:00:00Z,125,3796
2020-04-05T00:00:00Z,41,34374
2020-04-05T00:00:00Z,110,20829
2020-04-05T00:00:00Z,C NEGRA,2327
2020-04-05T00:00:00Z,128,10016
2020-04-05T00:00:00Z,145,9676
2020-04-05T00:00:00Z,146,11660
2020-04-05T00:00:00Z,142,17569
2020-04-05T00:00:00Z,144,2464
2020-04-05T00:00:00Z,102,2972
2020-04-05T00:00:00Z,101,4317
2020-04-05T00:00:00Z,130,4665
2020-04-05T00:00:00Z,129,3541
2020-04-05T00:00:00Z,EXPRESO,15186
2020-04-05T00:00:00Z,RINCÓN,11970
2020-04-05T00:00:00Z,35/9 V,7801
2020-04-12T00:00:00Z,107,21111
2020-04-12T00:00:00Z,133,11883
2020-04-12T00:00:00Z,315,29952
2020-04-12T00:00:00Z,440,117918
2020-04-12T00:00:00Z,740,33348
2020-04-12T00:00:00Z,PILAR 203,71105
2020-04-12T00:00:00Z,CP25 A,2831
2020-04-12T00:00:00Z,C AZUL,2070
2020-04-12T00:00:00Z,35/9,11669
2020-04-12T00:00:00Z,LINEA A,11655
2020-04-12T00:00:00Z,CP33/9,2578
2020-04-12T00:00:00Z,MORENO 203,99523
2020-04-12T00:00:00Z,CN33/9,309
2020-04-12T00:00:00Z,103,20674
2020-04-12T00:00:00Z,143,14463
2020-04-12T00:00:00Z,125,4590
2020-04-12T00:00:00Z,41,44809
2020-04-12T00:00:00Z,110,22803
2020-04-12T00:00:00Z,C NEGRA,2396
2020-04-12T00:00:00Z,128,12088
2020-04-12T00:00:00Z,145,11721
2020-04-12T00:00:00Z,146,14970
2020-04-12T00:00:00Z,142,21811
2020-04-12T00:00:00Z,144,3009
2020-04-12T00:00:00Z,102,3839
2020-04-12T00:00:00Z,101,5493
2020-04-12T00:00:00Z,130,5867
2020-04-12T00:00:00Z,129,4052
2020-04-12T00:00:00Z,EXPRESO,19390
2020-04-12T00:00:00Z,RINCÓN,12211
2020-04-12T00:00:00Z,35/9 V,9903
2020-04-19T00:00:00Z,107,21918
2020-04-19T00:00:00Z,133,12630
2020-04-19T00:00:00Z,315,31576
2020-04-19T00:00:00Z,440,126221
2020-04-19T00:00:00Z,740,31347
2020-04-19T00:00:00Z,PILAR 203,78121
2020-04-19T00:00:00Z,CP25 A,3260
2020-04-19T00:00:00Z,C AZUL,2843
2020-04-19T00:00:00Z,35/9,12272
2020-04-19T00:00:00Z,LINEA A,12510
2020-04-19T00:00:00Z,CP33/9,2937
2020-04-19T00:00:00Z,MORENO 203,109821
2020-04-19T00:00:00Z,CN33/9,401
2020-04-19T00:00:00Z,103,21229
2020-04-19T00:00:00Z,143,14823
2020-04-19T00:00:00Z,125,4550
2020-04-19T00:00:00Z,41,44272
2020-04-19T00:00:00Z,110,23381
2020-04-19T00:00:00Z,C NEGRA,3122
2020-04-19T00:00:00Z,128,12899
2020-04-19T00:00:00Z,145,12046
2020-04-19T00:00:00Z,146,15441
2020-04-19T00:00:00Z,142,22808
2020-04-19T00:00:00Z,144,3101
2020-04-19T00:00:00Z,102,3986
2020-04-19T00:00:00Z,101,5584
2020-04-19T00:00:00Z,130,5834
2020-04-19T00:00:00Z,129,4208
2020-04-19T00:00:00Z,EXPRESO,20381
2020-04-19T00:00:00Z,RINCÓN,16621
2020-04-19T00:00:00Z,35/9 V,10847
2020-04-26T00:00:00Z,107,19892
2020-04-26T00:00:00Z,133,11493
2020-04-26T00:00:00Z,315,30224
2020-04-26T00:00:00Z,440,121447
2020-04-26T00:00:00Z,740,30963
2020-04-26T00:00:00Z,PILAR 203,72889
2020-04-26T00:00:00Z,CP25 A,2836
2020-04-26T00:00:00Z,C AZUL,2558
2020-04-26T00:00:00Z,35/9,11645
2020-04-26T00:00:00Z,LINEA A,11749
2020-04-26T00:00:00Z,CP33/9,2844
2020-04-26T00:00:00Z,MORENO 203,105575
2020-04-26T00:00:00Z,CN33/9,391
2020-04-26T00:00:00Z,103,19500
2020-04-26T00:00:00Z,143,13810
2020-04-26T00:00:00Z,125,4191
2020-04-26T00:00:00Z,41,43843
2020-04-26T00:00:00Z,110,21174
2020-04-26T00:00:00Z,C NEGRA,2955
2020-04-26T00:00:00Z,128,12037
2020-04-26T00:00:00Z,145,10578
2020-04-26T00:00:00Z,146,14061
2020-04-26T00:00:00Z,142,21405
2020-04-26T00:00:00Z,144,3022
2020-04-26T00:00:00Z,102,3720
2020-04-26T00:00:00Z,101,5078
2020-04-26T00:00:00Z,130,5511
2020-04-26T00:00:00Z,129,3987
2020-04-26T00:00:00Z,EXPRESO,18219
2020-04-26T00:00:00Z,RINCÓN,15633
2020-04-26T00:00:00Z,35/9 V,9666
2020-05-03T00:00:00Z,107,27011
2020-05-03T00:00:00Z,133,15059
2020-05-03T00:00:00Z,315,39660
2020-05-03T00:00:00Z,440,164304
2020-05-03T00:00:00Z,740,47645
2020-05-03T00:00:00Z,PILAR 203,90864
2020-05-03T00:00:00Z,CP25 A,3810
2020-05-03T00:00:00Z,C AZUL,3654
2020-05-03T00:00:00Z,35/9,14861
2020-05-03T00:00:00Z,LINEA A,15499
2020-05-03T00:00:00Z,CP33/9,3704
2020-05-03T00:00:00Z,MORENO 203,130752
2020-05-03T00:00:00Z,CN33/9,507
2020-05-03T00:00:00Z,103,25655
2020-05-03T00:00:00Z,143,18400
2020-05-03T00:00:00Z,125,5929
2020-05-03T00:00:00Z,41,53872
2020-05-03T00:00:00Z,110,29299
2020-05-03T00:00:00Z,C NEGRA,4273
2020-05-03T00:00:00Z,128,16024
2020-05-03T00:00:00Z,145,14736
2020-05-03T00:00:00Z,146,19496
2020-05-03T00:00:00Z,142,28935
2020-05-03T00:00:00Z,144,3890
2020-05-03T00:00:00Z,102,4893
2020-05-03T00:00:00Z,101,6893
2020-05-03T00:00:00Z,130,7379
2020-05-03T00:00:00Z,129,5582
2020-05-03T00:00:00Z,EXPRESO,24627
2020-05-03T00:00:00Z,RINCÓN,22194
2020-05-03T00:00:00Z,35/9 V,13232
2020-05-10T00:00:00Z,107,1484
2020-05-10T00:00:00Z,133,841
2020-05-10T00:00:00Z,315,41537
2020-05-10T00:00:00Z,440,178623
2020-05-10T00:00:00Z,740,60077
2020-05-10T00:00:00Z,PILAR 203,97709
2020-05-10T00:00:00Z,CP25 A,212
2020-05-10T00:00:00Z,C AZUL,220
2020-05-10T00:00:00Z,35/9,715
2020-05-10T00:00:00Z,LINEA A,3090
2020-05-10T00:00:00Z,CP33/9,262
2020-05-10T00:00:00Z,MORENO 203,141209
2020-05-10T00:00:00Z,CN33/9,50
2020-05-10T00:00:00Z,103,1281
2020-05-10T00:00:00Z,143,951
2020-05-10T00:00:00Z,125,204
2020-05-10T00:00:00Z,41,56794
2020-05-10T00:00:00Z,110,1417
2020-05-10T00:00:00Z,C NEGRA,278
2020-05-10T00:00:00Z,128,705
2020-05-10T00:00:00Z,145,542
2020-05-10T00:00:00Z,146,920
2020-05-10T00:00:00Z,142,1488
2020-05-10T00:00:00Z,144,161
2020-05-10T00:00:00Z,102,211
2020-05-10T00:00:00Z,101,373
2020-05-10T00:00:00Z,130,276
2020-05-10T00:00:00Z,129,260
2020-05-10T00:00:00Z,EXPRESO,1371
2020-05-10T00:00:00Z,RINCÓN,1443
2020-05-10T00:00:00Z,35/9 V,498
2020-05-17T00:00:00Z,315,43379
2020-05-17T00:00:00Z,440,174872
2020-05-17T00:00:00Z,740,43868
2020-05-17T00:00:00Z,PILAR 203,102253
2020-05-17T00:00:00Z,MORENO 203,140362
2020-05-17T00:00:00Z,41,59619
2020-05-17T00:00:00Z,LINEA A,16613
2020-05-17T00:00:00Z,35/9 V,62
2020-05-24T00:00:00Z,315,38929
2020-05-24T00:00:00Z,440,148819
2020-05-24T00:00:00Z,740,38639
2020-05-24T00:00:00Z,PILAR 203,93597
2020-05-24T00:00:00Z,LINEA A,20477
2020-05-24T00:00:00Z,MORENO 203,124533
2020-05-24T00:00:00Z,41,53477
2020-05-24T00:00:00Z,35/9 V,108
2020-05-31T00:00:00Z,315,41173
2020-05-31T00:00:00Z,440,167877
2020-05-31T00:00:00Z,740,36843
2020-05-31T00:00:00Z,PILAR 203,101888
2020-05-31T00:00:00Z,LINEA A,22497
2020-05-31T00:00:00Z,MORENO 203,136197
2020-05-31T00:00:00Z,41,60633
2020-05-31T00:00:00Z,107,17333
2020-05-31T00:00:00Z,133,9643
2020-05-31T00:00:00Z,CP25 A,2053
2020-05-31T00:00:00Z,C AZUL,2300
2020-05-31T00:00:00Z,35/9,8647
2020-05-31T00:00:00Z,CP33/9,2229
2020-05-31T00:00:00Z,CN33/9,426
2020-05-31T00:00:00Z,103,17014
2020-05-31T00:00:00Z,143,12170
2020-05-31T00:00:00Z,125,3825
2020-05-31T00:00:00Z,110,17795
2020-05-31T00:00:00Z,C NEGRA,2588
2020-05-31T00:00:00Z,128,9467
2020-05-31T00:00:00Z,145,9399
2020-05-31T00:00:00Z,146,12811
2020-05-31T00:00:00Z,142,18538
2020-05-31T00:00:00Z,144,2436
2020-05-31T00:00:00Z,102,3182
2020-05-31T00:00:00Z,101,4475
2020-05-31T00:00:00Z,130,4816
2020-05-31T00:00:00Z,129,3569
2020-05-31T00:00:00Z,EXPRESO,15395
2020-05-31T00:00:00Z,RINCÓN,12846
2020-05-31T00:00:00Z,35/9 V,8283
2020-06-07T00:00:00Z,107,37194
2020-06-07T00:00:00Z,133,22450
2020-06-07T00:00:00Z,315,46308
2020-06-07T00:00:00Z,440,192523
2020-06-07T00:00:00Z,740,41565
2020-06-07T00:00:00Z,PILAR 203,105437
2020-06-07T00:00:00Z,CP25 A,4839
2020-06-07T00:00:00Z,C AZUL,6144
2020-06-07T00:00:00Z,35/9,19493
2020-06-07T00:00:00Z,LINEA A,26103
2020-06-07T00:00:00Z,CP33/9,6545
2020-06-07T00:00:00Z,MORENO 203,147540
2020-06-07T00:00:00Z,CN33/9,1025
2020-06-07T00:00:00Z,103,37863
2020-06-07T00:00:00Z,143,26707
2020-06-07T00:00:00Z,125,8271
2020-06-07T00:00:00Z,41,66961
2020-06-07T00:00:00Z,110,38242
2020-06-07T00:00:00Z,C NEGRA,6598
2020-06-07T00:00:00Z,128,21043
2020-06-07T00:00:00Z,145,21444
2020-06-07T00:00:00Z,146,28060
2020-06-07T00:00:00Z,142,41029
2020-06-07T00:00:00Z,144,5524
2020-06-07T00:00:00Z,102,6645
2020-06-07T00:00:00Z,101,9958
2020-06-07T00:00:00Z,130,10520
2020-06-07T00:00:00Z,129,7830
2020-06-07T00:00:00Z,EXPRESO,34720
2020-06-07T00:00:00Z,RINCÓN,30886
2020-06-07T00:00:00Z,35/9 V,20025
2020-06-14T00:00:00Z,107,34454
2020-06-14T00:00:00Z,133,22282
2020-06-14T00:00:00Z,315,42708
2020-06-14T00:00:00Z,440,168536
2020-06-14T00:00:00Z,740,50419
2020-06-14T00:00:00Z,PILAR 203,97475
2020-06-14T00:00:00Z,CP25 A,4649
2020-06-14T00:00:00Z,C AZUL,5851
2020-06-14T00:00:00Z,35/9,17588
2020-06-14T00:00:00Z,LINEA A,26245
2020-06-14T00:00:00Z,CP33/9,6866
2020-06-14T00:00:00Z,MORENO 203,133950
2020-06-14T00:00:00Z,CN33/9,950
2020-06-14T00:00:00Z,103,35287
2020-06-14T00:00:00Z,143,24414
2020-06-14T00:00:00Z,125,8475
2020-06-14T00:00:00Z,41,59436
2020-06-14T00:00:00Z,110,35648
2020-06-14T00:00:00Z,C NEGRA,6694
2020-06-14T00:00:00Z,128,19715
2020-06-14T00:00:00Z,145,21758
2020-06-14T00:00:00Z,146,24291
2020-06-14T00:00:00Z,142,38182
2020-06-14T00:00:00Z,144,5805
2020-06-14T00:00:00Z,102,5497
2020-06-14T00:00:00Z,101,8756
2020-06-14T00:00:00Z,130,10011
2020-06-14T00:00:00Z,129,7625
2020-06-14T00:00:00Z,EXPRESO,31775
2020-06-14T00:00:00Z,RINCÓN,33089
2020-06-14T00:00:00Z,35/9 V,17669
2020-06-21T00:00:00Z,315,41523
2020-06-21T00:00:00Z,440,167602
2020-06-21T00:00:00Z,740,42839
2020-06-21T00:00:00Z,PILAR 203,95772
2020-06-21T00:00:00Z,C AZUL,6706
2020-06-21T00:00:00Z,LINEA A,28975
2020-06-21T00:00:00Z,MORENO 203,132023
2020-06-21T00:00:00Z,CN33/9,738
2020-06-21T00:00:00Z,41,63106
2020-06-21T00:00:00Z,C NEGRA,8044
2020-06-21T00:00:00Z,RINCÓN,34990
2020-06-21T00:00:00Z,107,33780
2020-06-21T00:00:00Z,133,21602
2020-06-21T00:00:00Z,CP25 A,3941
2020-06-21T00:00:00Z,35/9,17326
2020-06-21T00:00:00Z,CP33/9,6620
2020-06-21T00:00:00Z,103,34091
2020-06-21T00:00:00Z,143,23863
2020-06-21T00:00:00Z,125,7563
2020-06-21T00:00:00Z,110,35909
2020-06-21T00:00:00Z,128,19218
2020-06-21T00:00:00Z,145,21288
2020-06-21T00:00:00Z,146,23998
2020-06-21T00:00:00Z,142,36795
2020-06-21T00:00:00Z,144,5829
2020-06-21T00:00:00Z,102,5220
2020-06-21T00:00:00Z,101,8162
2020-06-21T00:00:00Z,130,9662
2020-06-21T00:00:00Z,129,7099
2020-06-21T00:00:00Z,EXPRESO,28339
2020-06-21T00:00:00Z,35/9 V,19400
2020-06-28T00:00:00Z,107,24955
2020-06-28T00:00:00Z,133,15866
2020-06-28T00:00:00Z,315,34446
2020-06-28T00:00:00Z,440,131875
2020-06-28T00:00:00Z,740,37287
2020-06-28T00:00:00Z,PILAR 203,82259
2020-06-28T00:00:00Z,CP25 A,2953
2020-06-28T00:00:00Z,C AZUL,3455
2020-06-28T00:00:00Z,35/9,12989
2020-06-28T00:00:00Z,LINEA A,16111
2020-06-28T00:00:00Z,CP33/9,5337
2020-06-28T00:00:00Z,MORENO 203,113131
2020-06-28T00:00:00Z,CN33/9,795
2020-06-28T00:00:00Z,103,24700
2020-06-28T00:00:00Z,143,17799
2020-06-28T00:00:00Z,125,5363
2020-06-28T00:00:00Z,41,52993
2020-06-28T00:00:00Z,110,25761
2020-06-28T00:00:00Z,C NEGRA,4259
2020-06-28T00:00:00Z,128,13918
2020-06-28T00:00:00Z,145,15118
2020-06-28T00:00:00Z,146,16827
2020-06-28T00:00:00Z,142,27542
2020-06-28T00:00:00Z,144,4249
2020-06-28T00:00:00Z,102,3859
2020-06-28T00:00:00Z,101,5939
2020-06-28T00:00:00Z,130,7075
2020-06-28T00:00:00Z,129,5214
2020-06-28T00:00:00Z,EXPRESO,15347
2020-06-28T00:00:00Z,RINCÓN,18974
2020-06-28T00:00:00Z,35/9 V,14822
2020-06-28T00:00:00Z,FABRICA,2011
2020-07-05T00:00:00Z,315,33040
2020-07-05T00:00:00Z,440,119243
2020-07-05T00:00:00Z,740,27788
2020-07-05T00:00:00Z,PILAR 203,70696
2020-07-05T00:00:00Z,LINEA A,24997
2020-07-05T00:00:00Z,MORENO 203,105039
2020-07-05T00:00:00Z,41,46446
2020-07-05T00:00:00Z,FABRICA,1036
2020-07-05T00:00:00Z,35/9 V,119
2020-07-05T00:00:00Z,C AZUL,2955
2020-07-05T00:00:00Z,C NEGRA,3422
2020-07-05T00:00:00Z,RINCÓN,16817
2020-07-12T00:00:00Z,315,40846
2020-07-12T00:00:00Z,440,153929
2020-07-12T00:00:00Z,740,32255
2020-07-12T00:00:00Z,PILAR 203,86810
2020-07-12T00:00:00Z,C AZUL,7567
2020-07-12T00:00:00Z,LINEA A,33982
2020-07-12T00:00:00Z,MORENO 203,123058
2020-07-12T00:00:00Z,41,57698
2020-07-12T00:00:00Z,C NEGRA,9167
2020-07-12T00:00:00Z,RINCÓN,41329
2020-07-12T00:00:00Z,FABRICA,1728
2020-07-12T00:00:00Z,35/9 V,187
2020-07-12T00:00:00Z,EXPRESO,16
2020-07-19T00:00:00Z,315,44594
2020-07-19T00:00:00Z,440,167213
2020-07-19T00:00:00Z,740,49124
2020-07-19T00:00:00Z,PILAR 203,88664
2020-07-19T00:00:00Z,C AZUL,7790
2020-07-19T00:00:00Z,LINEA A,35616
2020-07-19T00:00:00Z,MORENO 203,125501
2020-07-19T00:00:00Z,41,60763
2020-07-19T00:00:00Z,C NEGRA,9043
2020-07-19T00:00:00Z,RINCÓN,41869
2020-07-19T00:00:00Z,FABRICA,1521
2020-07-19T00:00:00Z,35/9 V,150
2020-07-19T00:00:00Z,EXPRESO,89
2020-07-26T00:00:00Z,315,44491
2020-07-26T00:00:00Z,440,172651
2020-07-26T00:00:00Z,740,41248
2020-07-26T00:00:00Z,PILAR 203,93947
2020-07-26T00:00:00Z,C AZUL,8480
2020-07-26T00:00:00Z,LINEA A,33336
2020-07-26T00:00:00Z,MORENO 203,132904
2020-07-26T00:00:00Z,41,63829
2020-07-26T00:00:00Z,C NEGRA,9670
2020-07-26T00:00:00Z,RINCÓN,44354
2020-07-26T00:00:00Z,FABRICA,1970
2020-07-26T00:00:00Z,35/9 V,5452
2020-07-26T00:00:00Z,107,9798
2020-07-26T00:00:00Z,133,5775
2020-07-26T00:00:00Z,CP25 A,1012
2020-07-26T00:00:00Z,35/9,4786
2020-07-26T00:00:00Z,CP33/9,1570
2020-07-26T00:00:00Z,CN33/9,142
2020-07-26T00:00:00Z,103,9867
2020-07-26T00:00:00Z,143,7014
2020-07-26T00:00:00Z,125,2167
2020-07-26T00:00:00Z,110,9975
2020-07-26T00:00:00Z,128,5375
2020-07-26T00:00:00Z,145,6007
2020-07-26T00:00:00Z,146,6881
2020-07-26T00:00:00Z,142,10530
2020-07-26T00:00:00Z,144,1440
2020-07-26T00:00:00Z,102,1482
2020-07-26T00:00:00Z,101,2155
2020-07-26T00:00:00Z,130,2671
2020-07-26T00:00:00Z,129,1932
2020-07-26T00:00:00Z,EXPRESO,7143
2020-08-02T00:00:00Z,107,39104
2020-08-02T00:00:00Z,133,24922
2020-08-02T00:00:00Z,315,45655
2020-08-02T00:00:00Z,440,179815
2020-08-02T00:00:00Z,740,37398
2020-08-02T00:00:00Z,PILAR 203,98758
2020-08-02T00:00:00Z,CP25 A,4428
2020-08-02T00:00:00Z,C AZUL,8612
2020-08-02T00:00:00Z,35/9,20568
2020-08-02T00:00:00Z,LINEA A,27667
2020-08-02T00:00:00Z,CP33/9,7474
2020-08-02T00:00:00Z,MORENO 203,137031
2020-08-02T00:00:00Z,CN33/9,385
2020-08-02T00:00:00Z,103,40693
2020-08-02T00:00:00Z,143,29143
2020-08-02T00:00:00Z,125,9602
2020-08-02T00:00:00Z,41,65352
2020-08-02T00:00:00Z,110,43037
2020-08-02T00:00:00Z,C NEGRA,9995
2020-08-02T00:00:00Z,128,21723
2020-08-02T00:00:00Z,145,24717
2020-08-02T00:00:00Z,146,28557
2020-08-02T00:00:00Z,142,42732
2020-08-02T00:00:00Z,144,6446
2020-08-02T00:00:00Z,102,6142
2020-08-02T00:00:00Z,101,9070
2020-08-02T00:00:00Z,130,11421
2020-08-02T00:00:00Z,129,8175
2020-08-02T00:00:00Z,EXPRESO,30917
2020-08-02T00:00:00Z,RINCÓN,44385
2020-08-02T00:00:00Z,35/9 V,22949
2020-08-02T00:00:00Z,FABRICA,2167
2020-08-09T00:00:00Z,107,43786
2020-08-09T00:00:00Z,133,27159
2020-08-09T00:00:00Z,315,50519
2020-08-09T00:00:00Z,440,199763
2020-08-09T00:00:00Z,740,45322
2020-08-09T00:00:00Z,PILAR 203,107192
2020-08-09T00:00:00Z,CP25 A,4751
2020-08-09T00:00:00Z,C AZUL,8573
2020-08-09T00:00:00Z,35/9,23225
2020-08-09T00:00:00Z,LINEA A,29353
2020-08-09T00:00:00Z,CP33/9,8568
2020-08-09T00:00:00Z,MORENO 203,148285
2020-08-09T00:00:00Z,CN33/9,283
2020-08-09T00:00:00Z,103,45444
2020-08-09T00:00:00Z,143,32492
2020-08-09T00:00:00Z,125,10929
2020-08-09T00:00:00Z,41,70325
2020-08-09T00:00:00Z,110,47407
2020-08-09T00:00:00Z,C NEGRA,9773
2020-08-09T00:00:00Z,128,24907
2020-08-09T00:00:00Z,145,28192
2020-08-09T00:00:00Z,146,31844
2020-08-09T00:00:00Z,142,48454
2020-08-09T00:00:00Z,144,7340
2020-08-09T00:00:00Z,102,6615
2020-08-09T00:00:00Z,101,10355
2020-08-09T00:00:00Z,130,12776
2020-08-09T00:00:00Z,129,9756
2020-08-09T00:00:00Z,EXPRESO,35161
2020-08-09T00:00:00Z,RINCÓN,44305
2020-08-09T00:00:00Z,35/9 V,26525
2020-08-09T00:00:00Z,FABRICA,2464
2020-08-16T00:00:00Z,107,31232
2020-08-16T00:00:00Z,133,18960
2020-08-16T00:00:00Z,315,46886
2020-08-16T00:00:00Z,440,183544
2020-08-16T00:00:00Z,740,59769
2020-08-16T00:00:00Z,PILAR 203,103829
2020-08-16T00:00:00Z,CP25 A,3682
2020-08-16T00:00:00Z,C AZUL,7125
2020-08-16T00:00:00Z,35/9,16120
2020-08-16T00:00:00Z,LINEA A,27826
2020-08-16T00:00:00Z,CP33/9,6257
2020-08-16T00:00:00Z,MORENO 203,141197
2020-08-16T00:00:00Z,CN33/9,327
2020-08-16T00:00:00Z,103,31909
2020-08-16T00:00:00Z,143,22694
2020-08-16T00:00:00Z,125,7233
2020-08-16T00:00:00Z,41,67740
2020-08-16T00:00:00Z,110,33616
2020-08-16T00:00:00Z,C NEGRA,7993
2020-08-16T00:00:00Z,128,17455
2020-08-16T00:00:00Z,145,19026
2020-08-16T00:00:00Z,146,21859
2020-08-16T00:00:00Z,142,34060
2020-08-16T00:00:00Z,144,4971
2020-08-16T00:00:00Z,102,5043
2020-08-16T00:00:00Z,101,7126
2020-08-16T00:00:00Z,130,8778
2020-08-16T00:00:00Z,129,6899
2020-08-16T00:00:00Z,EXPRESO,24865
2020-08-16T00:00:00Z,RINCÓN,38679
2020-08-16T00:00:00Z,35/9 V,18293
2020-08-16T00:00:00Z,FABRICA,2010
2020-08-23T00:00:00Z,107,23667
2020-08-23T00:00:00Z,133,15199
2020-08-23T00:00:00Z,315,50296
2020-08-23T00:00:00Z,440,193551
2020-08-23T00:00:00Z,740,47655
2020-08-23T00:00:00Z,PILAR 203,113261
2020-08-23T00:00:00Z,EXPRESO,19430
2020-08-23T00:00:00Z,CP25 A,2731
2020-08-23T00:00:00Z,C AZUL,7156
2020-08-23T00:00:00Z,35/9,12762
2020-08-23T00:00:00Z,LINEA A,33032
2020-08-23T00:00:00Z,CP33/9,5067
2020-08-23T00:00:00Z,MORENO 203,148838
2020-08-23T00:00:00Z,CN33/9,239
2020-08-23T00:00:00Z,103,24729
2020-08-23T00:00:00Z,143,17742
2020-08-23T00:00:00Z,125,5767
2020-08-23T00:00:00Z,41,74044
2020-08-23T00:00:00Z,110,25258
2020-08-23T00:00:00Z,C NEGRA,8754
2020-08-23T00:00:00Z,128,13469
2020-08-23T00:00:00Z,145,15154
2020-08-23T00:00:00Z,146,17084
2020-08-23T00:00:00Z,142,26297
2020-08-23T00:00:00Z,144,4325
2020-08-23T00:00:00Z,102,3589
2020-08-23T00:00:00Z,101,5712
