Fecha,Linea,LTS,KM,Consumo
2023-10-27,203M,15311.26,32285.21,47.424997390446
2023-10-26,203M,16252.72,36986.93,43.9417924115357
2023-10-25,203M,14978.37,33666.04,44.4910360707704
2023-10-23,203M,15636.87,37029,42.2287126306409
2023-10-20,203M,13637.4,31793.4,42.8938081488611
2023-10-19,203M,16029.64,36026.31,44.4942598895085
2023-10-18,203M,15920.35,37500.29,42.45393835621
2023-10-14,203M,11631.04,28355.57,41.0185370987076
2023-10-12,203M,14909.61,34004.13,43.8464680613796
2023-10-04,203M,15331.82,33346.63,45.9771197269409
2023-10-01,203M,11726.83,29569.26,39.6588551759496
2023-09-24,203M,10682.19,21586.17,49.4862682912254
2023-09-20,203M,15794.53,36827.36,42.8880321586994
2023-09-19,203M,14730.21,35661.37,41.305788308189
2023-09-18,203M,15846.99,37825.14,41.8953902087342
2023-09-17,203M,13207.65,32806.73,40.258965157454
2023-09-16,203M,9297.7,19215.55,48.3863329438918
2023-09-15,203M,16676.95,35760.18,46.6355314766313
2023-09-12,203M,16069.71,36039.27,44.5894436818504
2023-09-09,203M,12650.73,30847.64,41.0103657848704
2023-09-08,203M,14056.37,31548.12,44.5553332496517
2023-09-03,203M,9256.33,23208.54,39.8832929602638
2023-09-01,203M,13814.98,33686.61,41.0103005318731
2023-08-30,203M,15876.1,37115.67,42.7746555565345
2023-08-26,203M,10626.06,23252.47,45.6986290058647
2023-08-21,203M,10595,25828.12,41.021181564899
2023-08-20,203M,7227.33,17880.89,40.4192968023404
2023-08-19,203M,12555.09,26507.37,47.364525413121
2023-08-18,203M,16946.89,39466.96,42.9394359231114
2023-08-16,203M,15292.95,34616.52,44.1781842888887
2023-08-15,203M,16551.77,40879.2,40.4894665257637
2023-08-12,203M,11956.48,26069.35,45.8641277975861
2023-08-10,203M,15101.78,33146.84,45.5602404331755
2023-08-07,203M,16067.06,38632.98,41.5889739802624
2023-08-06,203M,9262.31,22603.31,40.9776709694288
2023-08-04,203M,14664.22,33561.76,43.6932389719729
2023-08-01,203M,15822.7,34685.14,45.6180946653236
2023-07-31,203M,16004.82,37182.31,43.0441788043831
2023-07-30,203M,10121.65,22449.97,45.0853609158498
2023-07-29,203M,12190.75,29865.2,40.8192478202055
2023-07-26,203M,14737.54,33056.64,44.5826920098352
2023-07-24,203M,14887.02,36894.08,40.3507012507156
2023-07-23,203M,9913.04,23181.67,42.7624066773447
2023-07-22,203M,12808.25,29399.78,43.5658021930776
2023-07-21,203M,13961.79,31315.07,44.5848915554077
2023-07-20,203M,12629.87,29736.32,42.4728749219809
2023-07-13,203M,15490.41,36072.81,42.9420663374991
2023-07-10,203M,16923.86,39090.93,43.2935721918102
2023-07-04,203M,14485.4,33477.18,43.2694749079821
2023-07-03,203M,15164.81,38365.1,39.5276175482404
2023-06-29,203M,14827.25,33795.87,43.8729643592546
2023-06-26,203M,15887.06,38890.46,40.850789628099
2023-06-24,203M,12566.44,30436.89,41.2868726075496
2023-06-14,203M,15333.08,34507.57,44.43396043245
2023-06-13,203M,14645.51,34561.47,42.3752519785761
2023-06-12,203M,17763.33,39457.52,45.018870927519
2023-06-10,203M,12054.13,27962.6,43.1080443163368
2023-06-07,203M,14575.72,32440.3,44.930903844909
2023-06-04,203M,9851.88,28430.47,34.652540038909
2023-05-31,203M,15825.76,36614.24,43.2229646170452
2023-05-28,203M,13664.04,29715.41,45.9830101620674
2023-05-26,203M,10565.35,28247.38,37.4029379007894
2023-05-25,203M,8576.41,21114.22,40.6191183003682
2023-05-16,203M,14754.31,34899.36,42.2767351607594
2023-05-14,203M,11330.57,25250.81,44.8721050928663
2023-05-12,203M,16669.1,39338.72,42.3732648139034
2023-05-11,203M,15428.87,34495.14,44.7276630852926
2023-05-09,203M,16306.09,38085.07,42.8149140857559
2023-05-07,203M,9937,20991.91,47.3372837440709
2023-05-04,203M,16714.34,37921.15,44.0765641337354
2023-05-03,203M,17378.23,43939.66,39.5502149993878
2023-04-30,203M,19362.54,38755.15,49.9612051559599
2023-04-27,203M,16177.18,35349.91,45.7630019425792
2023-04-25,203M,15625.85,35194.45,44.3986196687262
2023-04-20,203M,13025.65,30339.12,42.9335129034725
2023-04-14,203M,16453.29,35726.46,46.0535132783937
2023-04-13,203M,16332.09,38417.29,42.51234274984
2023-04-09,203M,9687.54,23698.96,40.8774899826828
2023-04-06,203M,13769.33,31831.91,43.2563738713762
2023-04-03,203M,8128.74,17381.32,46.7671039944032
2023-04-01,203M,13365.77,28270.41,47.2783026493072
2023-03-31,203M,17854.44,43305.61,41.2289308475276
2023-03-25,203M,12808.44,32447.8,39.4739859096765
2023-03-24,203M,9460.47,17993.11,52.5782924686172
2023-03-22,203M,17135.77,36304.58,47.2000226968609
2023-03-13,203M,18711.87,39848.45,46.9575855522611
2023-03-12,203M,12004.01,26296.51,45.6486811367744
2023-03-11,203M,14632.1,27224.24,53.7465875998743
2023-03-09,203M,18630.14,35879.07,51.9248129898573
2023-03-04,203M,12686.9,26093.5,48.6209209190028
2023-03-03,203M,17710.63,33075.93,53.5453727227019
2023-02-24,203M,15546.42,33109.85,46.9540635188623
2023-02-21,203M,11291.08,24203.4,46.6508011271144
2023-02-17,203M,15008.63,31010.92,48.3978869378915
2023-02-16,203M,14809.54,31244.31,47.3991584387686
2023-02-14,203M,16383.69,34550.52,47.4195178538558
2023-02-13,203M,15991.08,33398.71,47.8793342617125
2023-02-10,203M,15571.16,31565.82,49.3291794732403
2023-02-09,203M,15738.84,29628.11,53.1213094591589
2023-02-07,203M,15937.59,31341.18,50.8519143184781
2023-02-06,203M,15664.62,35000.72,44.7551364657641
2023-02-05,203M,10587.06,23134.06,45.7639515069988
2023-02-04,203M,13997.34,30713.13,45.5744497548769
2023-02-03,203M,14619.71,29836.11,49.0000539614581
2023-02-02,203M,15368.89,31690.45,48.4969131078921
2023-02-01,203M,15578.7,31831.07,48.9418043439948
2023-01-31,203M,18621.18,38079.73,48.9005042840377
2023-01-30,203M,12268,28597.73,42.8985097768249
2023-01-28,203M,11909.75,25793.75,46.173007026896
2023-01-27,203M,15584.99,31187.96,49.971174773855
2023-01-26,203M,16354.04,34593.35,47.275097670506
2023-01-25,203M,15297.69,29791.41,51.3493319047336
2023-01-24,203M,16909.04,33073.65,51.125412526286
2023-01-23,203M,16702.36,37825.97,44.1558008955223
2023-01-21,203M,13231.55,28971.93,45.6702401255284
2023-01-19,203M,16352.41,32222.85,50.7478699121897
2023-01-18,203M,16264.89,34306.65,47.4103125778821
2023-01-17,203M,17014.8,33534.07,50.7388455979248
2023-01-16,203M,17163.62,34640.08,49.5484421514038
2023-01-15,203M,11754.32,24737.89,47.5154509944057
2023-01-14,203M,11267.33,25624.79,43.9704286357078
2023-01-13,203M,15259.51,30877.64,49.4192885207548
2023-01-12,203M,14541.95,31876.06,45.6202868234029
2023-01-11,203M,15486.47,30188.74,51.2988286361074
2023-01-10,203M,17015.99,34355.99,49.528451952629
2023-01-09,203M,15114.35,35167.54,42.9781269886947
2023-01-08,203M,11213.94,22309.95,50.264299113176
2023-01-07,203M,13595.98,29311.81,46.3839660532734
2023-01-06,203M,13596.98,28852.47,47.1258786509439
2023-01-05,203M,16854.72,34574.7,48.7487093163498
2023-01-03,203M,15344.86,34206.79,44.8591054583023
2023-01-01,203M,6020.37,12094.06,49.7795612060797
2022-12-30,203M,14554.58,28524.2,51.0253749447838
2022-12-29,203M,14133.13,31507.46,44.8564562170356
2022-12-28,203M,15187.63,30331.29,50.0724829046176
2022-12-26,203M,14728.9,36754.06,40.0742122094811
2022-12-25,203M,6461.54,14080.88,45.8887512712274
2022-12-24,203M,9028.45,18389.44,49.0958397863121
2022-12-20,203M,11966.47,23653.22,50.5912937012381
2022-12-10,203M,14673.05,34201.04,42.9023503378845
2022-12-09,203M,10524.15,21328.58,49.3429473504565
2022-11-28,203M,16717.13,36930.47,45.2664967437458
2022-11-21,203M,10850.31,24295.73,44.6593290261293
2022-11-02,203M,17015.37,37433.67,45.4547203092831
2022-10-30,203M,11313.91,25655.01,44.1001971934526
2022-10-29,203M,14397.59,34564.84,41.653859818243
2022-10-23,203M,11505.79,26268.58,43.8005784857804
2022-10-22,203M,11888.56,27732.5,42.8686919679077
2022-10-10,203M,18918.59,36083.92,52.4294200851792
2022-10-08,203M,12070.9,29527.93,40.8796011098645
2022-10-07,203M,9093.26,18341.76,49.5768126940926
2022-10-02,203M,12021.23,27994.45,42.9414758996873
2022-09-25,203M,14002.97,31292.05,44.7492893562422
2022-09-24,203M,11488.84,24556.7,46.7849507466394
2022-09-16,203M,15743.54,32993.64,47.7168933164089
2022-09-15,203M,16221.02,36871.52,43.9933585596688
2022-09-10,203M,12204.25,27487.3,44.3995954495348
2022-08-28,203M,10122.44,21465.59,47.1565887543739
2022-08-24,203M,11185.82,37991.09,29.4432720935356
2022-08-20,203M,11567.66,26732.61,43.271719446773
2022-08-12,203M,15946.59,38736.34,41.1670023548946
2022-08-06,203M,8143.14,20246.95,40.2190947278479
2022-07-29,203M,14380.53,34180.12,42.0727896800831
2022-07-25,203M,7630.46,17303.79,44.0970446358861
2022-07-23,203M,13483.73,32230.58,41.8352074334374
2022-07-22,203M,14438.92,31250.09,46.2044109312965
2022-07-21,203M,13714.8,30277.16,45.2975113914251
2022-07-16,203M,13237.31,37105.22,35.6750613525536
2022-07-02,203M,12135.35,26890.61,45.1285783401715
2022-06-19,203M,9880.59,20920.82,47.2285025156758
2022-06-18,203M,15412.54,34908.76,44.1509237222978
2022-06-11,203M,13571.73,29747.34,45.6233397675221
2022-06-04,203M,15028.49,34890.71,43.0730415058908
2022-05-30,203M,19334.73,45345.65,42.6385551866607
2022-05-28,203M,13152.74,30356.75,43.3272336465531
2022-05-22,203M,10687.87,21425.52,49.8838301240764
2022-05-15,203M,11978.2,30359.83,39.4541076152271
2022-04-10,203M,11611.3,25125.87,46.2125291581943
2022-04-09,203M,13226.17,29266.83,45.1916726205059
2022-04-02,203M,9572.65,20912.31,45.7751917411324
2022-03-31,203M,17358.73,40113.68,43.2738407446038
2022-03-26,203M,14902.87,34320.72,43.4223699269712
2022-03-13,203M,12790.48,29928.76,42.7364180808025
2022-02-28,203M,10652.74,23469.92,45.388906310716
2022-02-20,203M,11179.17,24082.8,46.41972694205
2021-12-25,203M,8655.44,17256.3,50.1581451411948
2021-12-24,203M,10284.61,17544.06,58.6216075412418
2021-12-07,203M,10327,25584.95,40.3635731162265
2021-11-20,203M,10041.82,25097.14,40.0118101106341
2021-11-18,203M,14694,30039.83,48.9150571091781
2021-11-13,203M,4231.06,11486.88,36.8338487039126
2021-11-12,203M,10477.46,24967.09,41.9650828350441
2021-10-16,203M,11386.39,25352.53,44.9122434723477
2021-10-08,203M,8401.99,17896.21,46.9484320981928
2021-09-26,203M,10967.4,23971.26,45.7522883653175
2021-09-19,203M,8895,19453.35,45.7247723399826
2021-09-17,203M,13701.12,32391.7,42.2982430684404
2021-09-05,203M,8412.44,17697.59,47.5343818000078
2021-09-04,203M,11251.77,26499.46,42.4603746642385
2021-08-22,203M,8850,21102.62,41.9379205046577
2021-08-15,203M,9524.96,20760.34,45.8805587962432
2021-08-14,203M,10835.78,23112.64,46.8824850817561
2021-07-18,203M,8605.58,20862.68,41.2486794601652
2021-07-11,203M,8437.74,19977.96,42.2352432380484
2021-07-04,203M,8819.3,20201.58,43.6564862748359
2021-06-21,203M,8640.64,20541.72,42.0638583331873
2021-06-16,203M,14260.06,31972.84,44.6005422102009
2021-06-13,203M,6521.01,18675.64,34.9171969474674
2021-06-09,203M,11637.94,28972.92,40.1683365018093
2021-06-06,203M,8764.03,21293.61,41.1580281596216
2021-06-02,203M,12817.02,29384.71,43.6179904446905
2023-10-31,203I,14181.85,39428.98,35.9680874321375
2023-10-17,203I,13381.21,37490.1,35.6926495261416
2023-10-08,203I,9447.82,21511.18,43.9205101719199
2023-09-17,203I,8569.12,25290.42,33.8828694818038
2023-09-14,203I,14809.03,40092.34,36.9373052308745
2023-09-04,203I,15125.4,45392.3,33.3215104764465
2023-09-02,203I,10272.76,27623.89,37.1879557875448
2023-08-20,203I,7494.41,19272.33,38.8868912062008
2023-08-16,203I,13616.86,36812.92,36.9893504780387
2023-08-08,203I,14432.09,37674.11,38.3077131749098
2023-08-07,203I,14352.22,40414.57,35.512489678846
2023-08-06,203I,9109.47,23981.39,37.9855796515548
2023-08-05,203I,11081.93,28617.56,38.7242308568585
2023-07-10,203I,17334.36,49498.78,35.0197722044866
2023-07-07,203I,4217.12,9483.76,44.46675158376
2023-07-02,203I,8426.27,24933.97,33.794337604481
2023-06-28,203I,13568.11,35394.06,38.3344267371418
2023-06-25,203I,8953.96,24480.82,36.5754088302598
2023-06-18,203I,7981.06,21928.93,36.3951182296629
2023-06-14,203I,13338.01,32816.66,40.6440204457126
2023-06-01,203I,13305.39,34377.63,38.7036279115227
2023-05-31,203I,13415.47,33471.68,40.080061711871
2023-05-27,203I,10694.63,27946.13,38.2687334525389
2023-05-20,203I,10618.04,28853.45,36.7998974126145
2023-04-29,203I,10188.7,25123.13,40.5550582272193
2023-04-09,203I,8722.96,21027,41.4845674608836
2023-04-07,203I,7582.8,19981.77,37.9485901399125
2023-03-19,203I,11078.93,26525.14,41.7676589077381
2023-03-17,203I,14402.85,32557.65,44.2379901497805
2023-02-27,203I,13585.23,33038.55,41.1193287841022
2023-02-25,203I,10249.25,25964.26,39.4744545001475
2023-02-18,203I,9533.9,23800.48,40.057595477066
2023-02-16,203I,12937.29,31572.17,40.9768793212503
2023-02-14,203I,14065.33,32434.7,43.3650688922666
2023-01-29,203I,9599.35,22946.67,41.8333030457143
2023-01-22,203I,10242.98,22280.73,45.9723716413241
2023-01-03,203I,12552.11,30277,41.457575056974
2022-12-31,203I,6190.3,15617.15,39.6378340478256
2022-12-26,203I,11557.05,30895.09,37.4074003344868
2022-12-12,203I,14915.85,36666.21,40.6800975612151
2022-12-03,203I,10248.28,25970.42,39.4613564201118
2022-11-13,203I,12412.36,30141.99,41.1796301438624
2022-11-01,203I,13591.02,35514.02,38.2694496427045
2022-10-27,203I,13854.75,33763.97,41.0341260225027
2022-10-16,203I,8909.29,21576.54,41.2915601852753
2022-10-02,203I,8944.15,23578.81,37.933000011451
2022-09-21,203I,13972.97,35234.74,39.6567989433156
2022-09-20,203I,13934.03,35525.19,39.2229570060005
2022-09-19,203I,14390.25,39154.64,36.75234914687
2022-09-18,203I,9101.15,22153.68,41.0818879752709
2022-09-16,203I,14425.98,37316.94,38.6579928579353
2022-09-15,203I,13965.21,34897.66,40.0176114960143
2022-09-14,203I,14747.65,36534.53,40.3663328911033
2022-09-01,203I,13802.45,36288.42,38.0354118476362
2022-08-27,203I,11049.5,28897.74,38.2365541388358
2022-08-23,203I,12325.49,31133.02,39.5897667492585
2022-08-09,203I,14261.57,36621.28,38.943395752415
2022-07-09,203I,7013.4,18755.15,37.3945289693764
2022-05-20,203I,11730.84,30764.01,38.1316999961969
2022-05-15,203I,12535.61,28017.81,44.741576875566
2022-05-13,203I,15072.66,39829.3,37.8431456239502
2022-05-05,203I,15306.17,55160.39,27.7484803860161
2022-04-20,203I,16057.54,45936.43,34.9560033289483
2022-04-17,203I,16379.52,28753.5,56.9653085711305
2022-04-13,203I,16085.14,42980.76,37.4240474109812
2022-03-30,203I,15796.8,41801.04,37.7904473190141
2022-02-28,203I,10213.43,27140.1,37.6322489600259
2022-02-26,203I,11177.43,28653.85,39.0084753008758
2022-02-21,203I,12896.46,32816.84,39.2982992878047
2022-02-13,203I,9978.87,23594.26,42.2936341296569
2022-02-01,203I,12735.76,32749.45,38.8884698827003
2022-01-30,203I,7740.56,23020.21,33.6250624994298
2022-01-17,203I,10707.36,33098.3,32.3501811271274
2022-01-06,203I,11840.73,26656.13,44.4202890667175
2022-01-02,203I,7538.45,15600.02,48.3233354829032
2022-01-01,203I,7069.43,15028.4,47.0404700433845
2021-12-08,203I,9867.2,22146.77,44.5536753215029
2021-11-30,203I,16182.04,39033.19,41.4571291764778
2021-11-28,203I,9759.89,25820.79,37.7985723906976
2021-09-26,203I,10751.97,29428.9,36.5354124686957
2021-09-21,203I,13592.77,36325.63,37.4192271407268
2021-09-20,203I,13530.21,41460.22,32.6341973100963
2021-09-18,203I,10216.64,26598.54,38.4105292997285
2021-09-17,203I,13501.55,36169.2,37.3288599139599
2021-09-16,203I,14576.74,39380.07,37.0155258738748
2021-09-15,203I,14900.79,43418.25,34.3191860565546
2021-09-14,203I,15270.87,45725.93,33.3965214048134
2021-09-11,203I,9288.08,25453.9,36.4898109916359
2021-09-10,203I,14990.15,39703.67,37.7550740271617
2021-09-09,203I,13695.33,37702.25,36.3249673427979
2021-09-08,203I,14297.99,41247.25,34.6641048797193
2021-09-05,203I,8832.57,24999.92,35.3303930572578
2021-08-16,203I,9757.9,30585.76,31.9034086450688
2021-08-15,203I,8649.47,25409.62,34.0401391284089
2021-08-14,203I,9531.36,25279.58,37.7037909648816
2021-08-10,203I,14820.04,42287.18,35.0461771156175
2021-08-09,203I,14044.33,41299.13,34.0063580031831
2021-08-07,203I,10504.52,26904.45,39.0438013042452
2021-08-06,203I,13748.29,39010.09,35.2429076682468
2021-08-05,203I,14574.74,41222.04,35.3566684230086
2021-08-03,203I,14069.56,42498.7,33.1058597086499
2021-08-02,203I,12804.63,41833.08,30.6088626512798
2021-08-01,203I,8910.75,21175.32,42.0808280583245
2021-07-31,203I,10427.72,26691.57,39.0674658703103
2021-07-29,203I,13664.42,38089.42,35.8745814454512
2021-07-28,203I,13501.33,38965.22,34.6496952923659
2021-07-27,203I,13801.07,41342.14,33.3825728421412
2021-07-26,203I,12961.78,42952.63,30.1769181537894
2021-07-25,203I,8103.93,20334.01,39.8540671515358
2021-07-24,203I,8447.92,25504.14,33.1237203058013
2021-07-23,203I,14504.55,41426.06,35.0131052772096
2021-07-22,203I,12963.23,39812.91,32.5603679811398
2021-07-21,203I,13293.93,38970.75,34.1125844383287
2021-07-20,203I,12466.49,39359.1,31.6737171327597
2021-07-19,203I,13175.22,46438.45,28.371360370555
2021-07-17,203I,9808.5,24290.12,40.3806156577242
2021-07-02,203I,13828.59,38466.5,35.9496964891529
2021-06-27,203I,8831.6,19894.6,44.3919455530646
2021-06-14,203I,15087.87,46440.3,32.4887436127673
2021-06-01,203I,12488.08,37747.8,33.0829346346012
2021-05-30,203I,9525.26,26594.92,35.8160881852624
2021-05-24,203I,7893.53,22303.78,35.3909965037317
2023-08-13,203I,8935.84,21905.6,40.7924914177197
2023-05-13,203I,10399.1,28224.23,36.8445835369114
2023-04-30,203I,10280.02,24652.34,41.6999765539499
2023-03-11,203I,10665.16,23655.99,45.0843951151484
2023-02-05,203I,6096.87,15705.56,38.819819223256
2023-01-18,203I,13697.55,33318.49,41.1109567090225
2022-12-24,203I,7054.09,16266.94,43.3645787099479
2022-12-18,203I,4484.04,10364.98,43.2614438233359
2022-09-17,203I,9483.65,25258.14,37.5469056708055
2022-09-11,203I,9268.99,23136.35,40.0624558324887
2022-07-10,203I,11536.55,30678.16,37.6050910484853
2022-06-28,203I,12570.91,38632.08,32.5400806790626
2022-06-25,203I,12039.3,29176.34,41.2639145280045
2022-05-22,203I,3149.63,10348.59,30.4353539950853
2022-05-08,203I,11513.05,24716.64,46.5801581444727
2022-05-04,203I,8200.85,22582.1,36.3157102306694
2022-04-18,203I,6063.91,15700.62,38.6221053690873
2021-09-12,203I,13252.16,32034.4,41.3685288315061
2021-08-13,203I,14740.32,40879.06,36.0583633772401
2021-08-12,203I,14724.71,41618.03,35.380603070352
2021-08-11,203I,14757.39,43284.46,34.0939681354463
2021-08-08,203I,8426.68,23248.65,36.2458895462747
2021-07-15,203I,12572.19,36818.53,34.1463659738724
2021-07-04,203I,9948.97,23553.58,42.2397359552136
2021-06-23,203I,12578.14,34848.53,36.0937462785374
2023-11-11,203M,14421.17,32466.94,44.418014139922
2023-10-02,203M,15447.72,36229.93,42.6380067529802
2023-09-04,203M,15500.92,37147.06,41.7285244108148
2023-08-28,203M,14444.36,39272.9,36.7794586088626
2023-07-27,203M,13957.28,31156.96,44.7966682243711
2023-07-18,203M,14764.21,33048.27,44.6746834251838
2023-07-15,203M,12357.85,29008.32,42.6010537666435
2023-07-02,203M,8358.87,19310.63,43.2863661102719
2023-05-27,203M,12195.93,35857.76,34.0119683995877
2023-05-20,203M,11227.92,28156.07,39.8774402819712
2023-04-07,203M,11664.17,25528.14,45.691421309974
2023-03-02,203M,16806.2,32810.89,51.2214085018724
2023-02-28,203M,16957.69,34107.92,49.7177488395657
2023-02-11,203M,12452.83,25212.84,49.3908262615398
2023-01-20,203M,15905.22,34712.9,45.8193351751078
2023-01-04,203M,13845.89,30652.01,45.1712302064367
2022-12-17,203M,12392.9,25609.1,48.3925635809146
2022-12-03,203M,10485.24,22487.51,46.6269498045804
2022-08-09,203M,13115.73,47312.06,27.7217479010637
2022-07-31,203M,11721.3,26553.69,44.1418876246578
2022-04-30,203M,13126.9,29107.8,45.0975339943245
2022-03-27,203M,10241.75,23785.44,43.0589049435285
2022-02-25,203M,13466.99,31386.74,42.9066223507124
2022-02-21,203M,15239.55,34989.99,43.5540278805453
2022-02-15,203M,14637.24,28988.48,50.4932994072128
2022-02-10,203M,15398.3,32507.87,47.3679142927544
2022-01-15,203M,13368.23,24883,53.7243499578025
2022-01-14,203M,14439.08,29056.02,49.6939360586894
2022-01-13,203M,16648.12,34514.68,48.2348959920822
2022-01-11,203M,13993.95,29011.99,48.2350572987238
2022-01-09,203M,9786.38,19003.32,51.4982645137797
2022-01-08,203M,10559.63,23311.94,45.2970881016338
2021-12-30,203M,14836.18,31044.48,47.7900741130146
2021-12-26,203M,10485.59,23034.32,45.5215956016935
2021-07-09,203M,8345.54,17293.28,48.2588612455243
2021-06-20,203M,9076.08,21775.98,41.6793182212695
2021-05-30,203M,8069.94,18356.23,43.9629488190113
2023-10-22,203M,9003.07,18369.18,49.0118230645026
2023-10-13,203M,9517.76,19804.66,48.0581842859206
2023-10-08,203M,9441.97,20865.3,45.2520212985196
2023-09-11,203M,15137.45,37142.03,40.7555806723542
2023-08-13,203M,10944.95,22915.54,47.762129978172
2023-07-07,203M,6152.45,14376.67,42.7946805484163
2023-06-25,203M,7528.79,17142.94,43.9177293976412
2023-05-13,203M,12054.38,28496.42,42.3013838229504
2023-04-16,203M,9786.11,23553.68,41.5481147744217
2023-04-08,203M,12063.8,28833.5,41.8395269391507
2023-03-18,203M,14516.54,31002.2,46.8242253775539
2023-02-23,203M,14840.37,30211.48,49.1216252894595
2023-02-22,203M,15420.81,33693.45,45.7679756747974
2023-02-12,203M,11991.18,23137.94,51.8247519009903
2023-01-22,203M,10974.51,22656.34,48.4390241318765
2023-01-02,203M,14861.19,36263.3,40.9813502907899
2022-11-13,203M,10732.38,23258.6,46.1437059840231
2022-07-30,203M,14524.7,31321.69,46.3726574140795
2022-07-17,203M,11467.59,27556.59,41.6146918033037
2022-05-25,203M,9088.15,20463.15,44.4122727928007
2022-05-07,203M,13070.32,30543.08,42.7930647465809
2022-03-24,203M,11782.76,24045.6,49.0017300462455
2022-03-05,203M,13731.05,30284.49,45.3402054979298
2022-02-23,203M,16596.9,33111.13,50.1248371771063
2022-02-19,203M,10895.25,23027.13,47.3148412329283
2022-02-17,203M,14832.39,31546.29,47.0178585183868
2022-02-07,203M,13549.62,30755.46,44.0559822548582
2022-01-22,203M,10157.4,22035.94,46.0946980251353
2022-01-10,203M,15563.59,33329.96,46.6954955841532
2022-01-07,203M,14098.27,29005.43,48.6056231540094
2022-01-06,203M,12068.81,25103.58,48.0760513042363
2022-01-05,203M,13111.83,27334.52,47.9680272417441
2022-01-04,203M,14505.37,29116.4,49.8185558654229
2022-01-02,203M,7883.17,19302.28,40.8406157200082
2021-10-30,203M,9036.83,16468.12,54.8746912215845
2021-10-28,203M,17606.01,39869.41,44.1591937277226
2021-08-28,203M,10317.61,25788.12,40.0091592562777
2023-11-05,203M,11093.12,25233.31,43.9622070984742
2023-11-03,203M,15225.8,35124.49,43.3481027055482
2023-10-29,203M,10291.98,23165.25,44.4285298021822
2023-09-02,203M,13770.2,29672.53,46.407232548084
2023-07-16,203M,9919.46,21573.15,45.9805823442567
2023-07-09,203M,9226.89,21462.19,42.9913722690928
2023-06-19,203M,10964.79,26116.29,41.9844855452287
2023-06-17,203M,8493.6,19560.91,43.4212927721665
2023-06-11,203M,9937.55,22000.21,45.1702506476075
2023-05-02,203M,14047.53,47336.44,29.6759325373856
2022-12-08,203M,11917.07,20529.5,58.0485155507928
2022-10-09,203M,11716.57,25869.46,45.2911270664327
2022-02-22,203M,15502.03,35127.19,44.1311417167157
2021-12-09,203M,4110.82,9533.78,43.1184692745165
2023-09-03,203I,7747.84,23206.12,33.3870547941664
2023-02-21,203I,9692.25,21538.9,44.9988160955295
2022-11-19,203I,10891.1,26051.99,41.8052517293305
2022-11-05,203I,7712.46,32196.74,23.954164303591
2022-08-21,203I,8649.26,21745.31,39.7752894762135
2022-03-19,203I,15162.95,34810.36,43.5587279189299
2022-02-20,203I,11063.35,28061.59,39.4252428319279
2021-09-19,203I,10072.82,25172.15,40.0157316717086
2021-08-04,203I,13726.59,43192.96,31.7796928017899
2021-07-30,203I,13038.92,38727.47,33.6684012665945
2021-06-21,203I,7506.88,19682.76,38.1393666335412
2021-05-01,203I,8893.83,21862.59,40.6805872497266
2023-09-25,203M,13877.18,36205,38.3294572572849
2023-05-06,203M,11756.85,28427.27,41.3576470762054
2023-05-01,203M,2229.88,5694.93,39.1555295675276
2022-11-06,203M,10102.25,22189.59,45.5269790924483
2022-07-03,203M,12547.61,30133.85,41.6395847195098
2022-02-13,203M,12847.2,29398.15,43.700709058223
2023-03-26,203I,1814.31,7434.07,24.40533920181
2022-12-11,203I,10547.33,24405.47,43.2170738772906
2022-11-27,203I,11013.36,26196.38,42.0415339829396
2022-05-29,203I,12426.92,27424.78,45.3127427093308
2022-01-12,203I,5100.79,13145.54,38.8024379371254
2022-01-08,203I,13465.55,23088.99,58.3202210230937
2021-10-01,203I,13105.4,33701.66,38.8865118216729
2021-08-21,203I,10715.23,28068.09,38.1758431015434
2021-06-25,203I,12633.52,33926.36,37.2380650326177
2021-05-25,203I,8606.69,28190.69,30.530256620182
2021-07-10,203I,8408.03,27635.24,30.4250297808161
2023-11-04,203M,10762.65,25553.6,42.1179403293469
2023-08-05,203M,13769.7,30619.09,44.9709641926001
2023-02-26,203M,11339.3,21857.06,51.879346993603
2023-01-29,203M,11963.2,26390.27,45.3318590525978
2022-12-31,203M,7652.58,15630.02,48.9607818799976
2022-12-11,203M,11839.8,22900.8,51.7003772793964
2022-05-18,203M,9173.48,21391.58,42.8836018657808
2022-01-03,203M,15882.89,32959.9,48.1885260574213
2021-09-12,203M,9871.62,21768.99,45.3471658538132
2023-07-11,203I,9729.47,26479.76,36.7430444988927
2023-02-27,203M,13900.02,32159.38,43.2222884893925
2022-12-18,203M,2578.37,5161.22,49.956599408667
2022-11-27,203M,12266.4,24696.14,49.6693005465631
2022-07-20,203M,13050.06,26249.82,49.7148551875784
2022-05-29,203M,10616.12,27332.99,38.8399512823149
2022-05-01,203M,10925.78,27640.07,39.5287710921138
2022-01-16,203M,7241.97,14760.27,49.0639398872785
2022-02-27,203I,10833.15,32654.78,33.1747756377474
2023-03-21,203I,4441.6,11461.13,38.7535958496239
2022-11-04,203I,3355.55,8268.15,40.5840484267944
2022-03-01,203I,11327.6,34436.36,32.894301255998
2021-10-02,203I,8743.71,21420.89,40.8186121118217
2023-07-08,203M,13187.04,30437.95,43.3243368886538
2023-04-02,203M,8615.1,19129.11,45.0365960570042
2023-02-15,203M,15010.25,32402.36,46.3245578408486
2022-01-01,203M,6066,13197.53,45.963146134163
