Fecha,Linea,LTS
2023-08-30,203M,15876.1
2023-08-26,203M,10626.06
2023-08-21,203M,10595
2023-08-20,203M,7227.33
2023-08-19,203M,12555.09
2023-08-18,203M,16946.89
2023-08-16,203M,15292.95
2023-08-15,203M,16551.77
2023-08-12,203M,11956.48
2023-08-10,203M,15101.78
2023-08-07,203M,16067.06
2023-08-06,203M,9262.31
2023-08-04,203M,14664.22
2023-08-01,203M,15822.7
2023-07-31,203M,16004.82
2023-07-30,203M,10121.65
2023-07-29,203M,12190.75
2023-07-26,203M,14737.54
2023-07-24,203M,14887.02
2023-07-23,203M,9913.04
2023-07-22,203M,12808.25
2023-07-21,203M,13961.79
2023-07-20,203M,12629.87
2023-07-13,203M,15490.41
2023-07-10,203M,16923.86
2023-07-04,203M,14485.4
2023-07-03,203M,15164.81
2023-06-29,203M,14827.25
2023-06-26,203M,15887.06
2023-06-24,203M,12566.44
2023-06-14,203M,15333.08
2023-06-13,203M,14645.51
2023-06-12,203M,17763.33
2023-06-10,203M,12054.13
2023-06-07,203M,14575.72
2023-06-04,203M,9851.88
2023-05-31,203M,15825.76
2023-05-28,203M,13664.04
2023-05-26,203M,10565.35
2023-05-25,203M,8576.41
2023-05-16,203M,14754.31
2023-05-14,203M,11330.57
2023-05-12,203M,16669.1
2023-05-11,203M,15428.87
2023-05-09,203M,16306.09
2023-05-07,203M,9937
2023-05-04,203M,16714.34
2023-05-03,203M,17378.23
2023-04-30,203M,19362.54
2023-04-27,203M,16177.18
2023-04-25,203M,15625.85
2023-04-20,203M,13025.65
2023-04-14,203M,16453.29
2023-04-13,203M,16332.09
2023-04-09,203M,9687.54
2023-04-06,203M,13769.33
2023-04-03,203M,8128.74
2023-04-01,203M,13365.77
2023-03-31,203M,17854.44
2023-03-25,203M,12808.44
2023-03-24,203M,9460.47
2023-03-22,203M,17135.77
2023-03-13,203M,18711.87
2023-03-12,203M,12004.01
2023-03-11,203M,14632.1
2023-03-09,203M,18630.14
2023-03-04,203M,12686.9
2023-03-03,203M,17710.63
2023-02-24,203M,15546.42
2023-02-21,203M,11291.08
2023-02-17,203M,15008.63
2023-02-16,203M,14809.54
2023-02-14,203M,16383.69
2023-02-13,203M,15991.08
2023-02-10,203M,15571.16
2023-02-09,203M,15738.84
2023-02-07,203M,15937.59
2023-02-06,203M,15664.62
2023-02-05,203M,10587.06
2023-02-04,203M,13997.34
2023-02-03,203M,14619.71
2023-02-02,203M,15368.89
2023-02-01,203M,15578.7
2023-01-31,203M,18621.18
2023-01-30,203M,12268
2023-01-28,203M,11909.75
2023-01-27,203M,15584.99
2023-01-26,203M,16354.04
2023-01-25,203M,15297.69
2023-01-24,203M,16909.04
2023-01-23,203M,16702.36
2023-01-21,203M,13231.55
2023-01-19,203M,16352.41
2023-01-18,203M,16264.89
2023-01-17,203M,17014.8
2023-01-16,203M,17163.62
2023-01-15,203M,11754.32
2023-01-14,203M,11267.33
2023-01-13,203M,15259.51
2023-01-12,203M,14541.95
2023-01-11,203M,15486.47
2023-01-10,203M,17015.99
2023-01-09,203M,15114.35
2023-01-08,203M,11213.94
2023-01-07,203M,13595.98
2023-01-06,203M,13596.98
2023-01-05,203M,16854.72
2023-01-03,203M,15344.86
2023-01-01,203M,6020.37
2022-12-30,203M,14554.58
2022-12-29,203M,14133.13
2022-12-28,203M,15187.63
2022-12-26,203M,14728.9
2022-12-25,203M,6461.54
2022-12-24,203M,9028.45
2022-12-20,203M,11966.47
2022-12-10,203M,14673.05
2022-12-09,203M,10524.15
2022-11-28,203M,16717.13
2022-11-21,203M,10850.31
2022-11-02,203M,17015.37
2022-10-30,203M,11313.91
2022-10-29,203M,14397.59
2022-10-23,203M,11505.79
2022-10-22,203M,11888.56
2022-10-10,203M,18918.59
2022-10-08,203M,12070.9
2022-10-07,203M,9093.26
2022-10-02,203M,12021.23
2022-09-25,203M,14002.97
2022-09-24,203M,11488.84
2022-09-16,203M,15743.54
2022-09-15,203M,16221.02
2022-09-10,203M,12204.25
2022-08-28,203M,10122.44
2022-08-24,203M,11185.82
2022-08-20,203M,11567.66
2022-08-12,203M,15946.59
2022-08-06,203M,8143.14
2022-07-29,203M,14380.53
2022-07-25,203M,7630.46
2022-07-23,203M,13483.73
2022-07-22,203M,14438.92
2022-07-21,203M,13714.8
2022-07-16,203M,13237.31
2022-07-02,203M,12135.35
2022-06-19,203M,9880.59
2022-06-18,203M,15412.54
2022-06-11,203M,13571.73
2022-06-04,203M,15028.49
2022-05-30,203M,19334.73
2022-05-28,203M,13152.74
2022-05-22,203M,10687.87
2022-05-15,203M,11978.2
2022-04-10,203M,11611.3
2022-04-09,203M,13226.17
2022-04-02,203M,9572.65
2022-03-31,203M,17358.73
2022-03-26,203M,14902.87
2022-03-13,203M,12790.48
2022-02-28,203M,10652.74
2022-02-20,203M,11179.17
2021-12-25,203M,8655.44
2021-12-24,203M,10284.61
2021-12-07,203M,10327
2021-11-20,203M,10041.82
2021-11-18,203M,14694
2021-11-13,203M,4231.06
2021-11-12,203M,10477.46
2021-10-16,203M,11386.39
2021-10-08,203M,8401.99
2021-09-26,203M,10967.4
2021-09-19,203M,8895
2021-09-17,203M,13701.12
2021-09-05,203M,8412.44
2021-09-04,203M,11251.77
2021-08-22,203M,8850
2021-08-15,203M,9524.96
2021-08-14,203M,10835.78
2021-07-18,203M,8605.58
2021-07-11,203M,8437.74
2021-07-04,203M,8819.3
2021-06-21,203M,8640.64
2021-06-16,203M,14260.06
2021-06-13,203M,6521.01
2021-06-09,203M,11637.94
2021-06-06,203M,8764.03
2021-06-02,203M,12817.02
2023-10-31,203I,14181.85
2023-10-17,203I,13381.21
2023-10-08,203I,9447.82
2023-09-17,203I,8569.12
2023-09-14,203I,14809.03
2023-09-04,203I,15125.4
2023-09-02,203I,10272.76
2023-08-20,203I,7494.41
2023-08-16,203I,13616.86
2023-08-08,203I,14432.09
2023-08-07,203I,14352.22
2023-08-06,203I,9109.47
2023-08-05,203I,11081.93
2023-07-10,203I,17334.36
2023-07-07,203I,4217.12
2023-07-02,203I,8426.27
2023-06-28,203I,13568.11
2023-06-25,203I,8953.96
2023-06-18,203I,7981.06
2023-06-14,203I,13338.01
2023-06-01,203I,13305.39
2023-05-31,203I,13415.47
2023-05-27,203I,10694.63
2023-05-20,203I,10618.04
2023-04-29,203I,10188.7
2023-04-09,203I,8722.96
2023-04-07,203I,7582.8
2023-03-19,203I,11078.93
2023-03-17,203I,14402.85
2023-02-27,203I,13585.23
2023-02-25,203I,10249.25
2023-02-18,203I,9533.9
2023-02-16,203I,12937.29
2023-02-14,203I,14065.33
2023-01-29,203I,9599.35
2023-01-22,203I,10242.98
2023-01-03,203I,12552.11
2022-12-31,203I,6190.3
2022-12-26,203I,11557.05
2022-12-12,203I,14915.85
2022-12-03,203I,10248.28
2022-11-13,203I,12412.36
2022-11-01,203I,13591.02
2022-10-27,203I,13854.75
2022-10-16,203I,8909.29
2022-10-02,203I,8944.15
2022-09-21,203I,13972.97
2022-09-20,203I,13934.03
2022-09-19,203I,14390.25
2022-09-18,203I,9101.15
2022-09-16,203I,14425.98
2022-09-15,203I,13965.21
2022-09-14,203I,14747.65
2022-09-01,203I,13802.45
2022-08-27,203I,11049.5
2022-08-23,203I,12325.49
2022-08-09,203I,14261.57
2022-07-09,203I,7013.4
2022-05-20,203I,11730.84
2022-05-15,203I,12535.61
2022-05-13,203I,15072.66
2022-05-05,203I,15306.17
2022-04-20,203I,16057.54
2022-04-17,203I,16379.52
2022-04-13,203I,16085.14
2022-03-30,203I,15796.8
2022-02-28,203I,10213.43
2022-02-26,203I,11177.43
2022-02-21,203I,12896.46
2022-02-13,203I,9978.87
2022-02-01,203I,12735.76
2022-01-30,203I,7740.56
2022-01-17,203I,10707.36
2022-01-06,203I,11840.73
2022-01-02,203I,7538.45
2022-01-01,203I,7069.43
2021-12-08,203I,9867.2
2021-11-30,203I,16182.04
2021-11-28,203I,9759.89
2021-09-26,203I,10751.97
2021-09-21,203I,13592.77
2021-09-20,203I,13530.21
2021-09-18,203I,10216.64
2021-09-17,203I,13501.55
2021-09-16,203I,14576.74
2021-09-15,203I,14900.79
2021-09-14,203I,15270.87
2021-09-11,203I,9288.08
2021-09-10,203I,14990.15
2021-09-09,203I,13695.33
2021-09-08,203I,14297.99
2021-09-05,203I,8832.57
2021-08-16,203I,9757.9
2021-08-15,203I,8649.47
2021-08-14,203I,9531.36
2021-08-10,203I,14820.04
2021-08-09,203I,14044.33
2021-08-07,203I,10504.52
2021-08-06,203I,13748.29
2021-08-05,203I,14574.74
2021-08-03,203I,14069.56
2021-08-02,203I,12804.63
2021-08-01,203I,8910.75
2021-07-31,203I,10427.72
2021-07-29,203I,13664.42
2021-07-28,203I,13501.33
2021-07-27,203I,13801.07
2021-07-26,203I,12961.78
2021-07-25,203I,8103.93
2021-07-24,203I,8447.92
2021-07-23,203I,14504.55
2021-07-22,203I,12963.23
2021-07-21,203I,13293.93
2021-07-20,203I,12466.49
2021-07-19,203I,13175.22
2021-07-17,203I,9808.5
2021-07-02,203I,13828.59
2021-06-27,203I,8831.6
2021-06-14,203I,15087.87
2021-06-01,203I,12488.08
2021-05-30,203I,9525.26
2021-05-24,203I,7893.53
2023-08-13,203I,8935.84
2023-05-13,203I,10399.1
2023-04-30,203I,10280.02
2023-03-11,203I,10665.16
2023-02-05,203I,6096.87
2023-01-18,203I,13697.55
2022-12-24,203I,7054.09
2022-12-18,203I,4484.04
2022-09-17,203I,9483.65
2022-09-11,203I,9268.99
2022-07-10,203I,11536.55
2022-06-28,203I,12570.91
2022-06-25,203I,12039.3
2022-05-22,203I,3149.63
2022-05-08,203I,11513.05
2022-05-04,203I,8200.85
2022-04-18,203I,6063.91
2021-09-12,203I,13252.16
2021-08-13,203I,14740.32
2021-08-12,203I,14724.71
2021-08-11,203I,14757.39
2021-08-08,203I,8426.68
2021-07-15,203I,12572.19
2021-07-04,203I,9948.97
2021-06-23,203I,12578.14
2023-11-11,203M,14421.17
2023-10-02,203M,15447.72
2023-09-04,203M,15500.92
2023-08-28,203M,14444.36
2023-07-27,203M,13957.28
2023-07-18,203M,14764.21
2023-07-15,203M,12357.85
2023-07-02,203M,8358.87
2023-05-27,203M,12195.93
2023-05-20,203M,11227.92
2023-04-07,203M,11664.17
2023-03-02,203M,16806.2
2023-02-28,203M,16957.69
2023-02-11,203M,12452.83
2023-01-20,203M,15905.22
2023-01-04,203M,13845.89
2022-12-17,203M,12392.9
2022-12-03,203M,10485.24
2022-08-09,203M,13115.73
2022-07-31,203M,11721.3
2022-04-30,203M,13126.9
2022-03-27,203M,10241.75
2022-02-25,203M,13466.99
2022-02-21,203M,15239.55
2022-02-15,203M,14637.24
2022-02-10,203M,15398.3
2022-01-15,203M,13368.23
2022-01-14,203M,14439.08
2022-01-13,203M,16648.12
2022-01-11,203M,13993.95
2022-01-09,203M,9786.38
2022-01-08,203M,10559.63
2021-12-30,203M,14836.18
2021-12-26,203M,10485.59
2021-07-09,203M,8345.54
2021-06-20,203M,9076.08
2021-05-30,203M,8069.94
2023-10-22,203M,9003.07
2023-10-13,203M,9517.76
2023-10-08,203M,9441.97
2023-09-11,203M,15137.45
2023-08-13,203M,10944.95
2023-07-07,203M,6152.45
2023-06-25,203M,7528.79
2023-05-13,203M,12054.38
2023-04-16,203M,9786.11
2023-04-08,203M,12063.8
2023-03-18,203M,14516.54
2023-02-23,203M,14840.37
2023-02-22,203M,15420.81
2023-02-12,203M,11991.18
2023-01-22,203M,10974.51
2023-01-02,203M,14861.19
2022-11-13,203M,10732.38
2022-07-30,203M,14524.7
2022-07-17,203M,11467.59
2022-05-25,203M,9088.15
2022-05-07,203M,13070.32
2022-03-24,203M,11782.76
2022-03-05,203M,13731.05
2022-02-23,203M,16596.9
2022-02-19,203M,10895.25
2022-02-17,203M,14832.39
2022-02-07,203M,13549.62
2022-01-22,203M,10157.4
2022-01-10,203M,15563.59
2022-01-07,203M,14098.27
2022-01-06,203M,12068.81
2022-01-05,203M,13111.83
2022-01-04,203M,14505.37
2022-01-02,203M,7883.17
2021-10-30,203M,9036.83
2021-10-28,203M,17606.01
2021-08-28,203M,10317.61
2023-11-05,203M,11093.12
2023-11-03,203M,15225.8
2023-10-29,203M,10291.98
2023-09-02,203M,13770.2
2023-07-16,203M,9919.46
2023-07-09,203M,9226.89
2023-06-19,203M,10964.79
2023-06-17,203M,8493.6
2023-06-11,203M,9937.55
2023-05-02,203M,14047.53
2022-12-08,203M,11917.07
2022-10-09,203M,11716.57
2022-02-22,203M,15502.03
2021-12-09,203M,4110.82
2023-09-03,203I,7747.84
2023-02-21,203I,9692.25
2022-11-19,203I,10891.1
2022-11-05,203I,7712.46
2022-08-21,203I,8649.26
2022-03-19,203I,15162.95
2022-02-20,203I,11063.35
2021-09-19,203I,10072.82
2021-08-04,203I,13726.59
2021-07-30,203I,13038.92
2021-06-21,203I,7506.88
2021-05-01,203I,8893.83
2023-09-25,203M,13877.18
2023-05-06,203M,11756.85
2023-05-01,203M,2229.88
2022-11-06,203M,10102.25
2022-07-03,203M,12547.61
2022-02-13,203M,12847.2
2023-03-26,203I,1814.31
2022-12-11,203I,10547.33
2022-11-27,203I,11013.36
2022-05-29,203I,12426.92
2022-01-12,203I,5100.79
2022-01-08,203I,13465.55
2021-10-01,203I,13105.4
2021-08-21,203I,10715.23
2021-06-25,203I,12633.52
2021-05-25,203I,8606.69
2021-07-10,203I,8408.03
2023-11-04,203M,10762.65
2023-08-05,203M,13769.7
2023-02-26,203M,11339.3
2023-01-29,203M,11963.2
2022-12-31,203M,7652.58
2022-12-11,203M,11839.8
2022-05-18,203M,9173.48
2022-01-03,203M,15882.89
2021-09-12,203M,9871.62
2023-07-11,203I,9729.47
2023-02-27,203M,13900.02
2022-12-18,203M,2578.37
2022-11-27,203M,12266.4
2022-07-20,203M,13050.06
2022-05-29,203M,10616.12
2022-05-01,203M,10925.78
2022-01-16,203M,7241.97
2022-02-27,203I,10833.15
2023-03-21,203I,4441.6
2022-11-04,203I,3355.55
2022-03-01,203I,11327.6
2021-10-02,203I,8743.71
2023-07-08,203M,13187.04
2023-04-02,203M,8615.1
2023-02-15,203M,15010.25
2022-01-01,203M,6066
2021-12-31,203M,8611.86
2021-11-29,L129,109
2022-12-12,L315,4583.85
2022-08-17,L315,4035.07
2022-03-06,L315,165.83
2023-07-21,L315,6799.76
2022-09-11,L315,4569.14
2021-08-21,203M,9651.96
2023-09-08,L315,3373.23
2023-09-06,L315,3799.19
2023-08-18,L315,3958.18
2023-08-11,L315,3590.01
2023-07-13,L315,1509.03
2023-06-09,L315,3552.58
2023-05-22,L315,4326.6
2023-05-19,L315,3294.09
2023-04-24,L315,3507.21
2023-10-08,L103,1544.87
2023-08-12,L122,2267.33
2023-08-04,L122,3615.98
2023-07-19,L122,3611.48
2023-06-09,L140,1937.58
2023-06-08,L140,1978.02
2023-03-24,L140,962.5
2023-03-12,L140,701.55
2023-03-11,L140,1245.34
2023-02-23,L140,1645.12
2023-02-17,L140,1462.42
2023-02-12,L140,410.07
2023-02-11,L140,1801.06
2023-02-10,L140,1819.89
2023-02-09,L140,1828.91
2023-02-08,L140,1936.97
2023-02-07,L140,1707.18
2023-02-03,L140,1766.54
2023-02-02,L140,1805.45
2023-02-01,L140,1628.31
2023-01-30,L140,1805.43
2023-01-22,L140,748.14
2023-01-21,L140,1645.3
2023-01-19,L140,1935.59
2023-01-01,L140,732.71
2022-12-24,L140,1035.98
2022-12-17,L140,1411.62
2022-11-27,L140,1047.13
2022-11-21,L140,1932.65
2022-11-19,L140,1366.15
2022-11-12,L140,1238.89
2022-10-30,L140,741.08
2022-10-23,L140,881.54
2022-10-22,L140,1120.2
2022-10-16,L140,906.17
2022-10-15,L140,1201
2022-07-21,L140,1526.6
2022-07-17,L140,750.98
2022-07-16,L140,1325.05
2022-06-20,L140,845.95
2022-06-19,L140,742.79
2022-06-18,L140,1194.77
2022-06-17,L140,921.17
2022-06-13,L140,2114.86
2022-05-15,L140,678.19
2022-05-14,L140,1090.35
2022-09-04,203I,1559.67
2023-08-14,L138,1808.14
2023-04-01,L122,2061.08
2023-01-20,L140,1549.51
2023-01-17,L140,1867.07
2023-01-16,L140,1910.14
2022-12-25,L140,774.24
2022-12-04,L140,937.75
2022-10-10,L140,820.3
2022-10-07,L140,984.13
2022-09-17,L140,999.68
2023-08-02,L140,1673.95
2023-07-19,L126,760.7
2023-07-17,L126,753.9
2023-07-13,L140,2098.81
2023-07-12,L138,1845.35
2023-07-10,L140,1978.27
2023-06-23,L138,1632.2
2023-06-21,L140,2104.74
2023-06-17,L140,947.27
2023-06-07,L126,890.43
2023-06-06,L126,756.61
2023-06-02,L126,907.04
2023-05-31,L126,855.79
2023-05-30,L126,983.09
2023-05-24,L126,1117.51
2023-05-22,L126,923.65
2023-03-19,L122,2234.78
2023-02-26,L122,2146.31
2022-10-22,L122,2426.33
2022-08-21,L122,1760.57
2022-06-27,L138,1888.39
2022-06-19,L122,1542.83
2022-05-25,L122,2262.84
2022-05-23,L122,3593.16
2022-05-20,L122,4100.82
2022-05-19,L122,3337.4
2022-05-18,L122,1893.94
2022-05-16,L122,3485.54
2021-10-31,203I,8992.68
2023-06-20,L315,3667.37
2023-01-30,L315,3242.19
2023-01-02,L315,3394.59
2023-11-02,L315,3624.04
2023-08-06,L315,6419.69
2023-08-04,L315,3492.57
2023-07-28,L315,3164.05
2023-06-08,L315,3515.38
2023-04-20,L315,3634.92
2023-03-26,L315,7554.48
2023-06-03,L315,5223
2023-04-18,L315,2907.4
2023-01-19,L315,3065.6
2023-01-29,L315,3453.41
2023-03-05,203M,11726.96
2023-02-20,203M,11397.42
2023-02-18,203M,10419.71
2022-12-27,203M,13619.54
2022-09-04,203M,10358.57
2023-11-12,203M,9469.07
2023-10-16,203M,10229.25
2023-03-19,203M,11453.77
2023-03-01,203M,16658.6
2021-11-04,203M,6830.15
2023-02-19,203M,8851.19
2022-07-09,203M,9587.32000000001
2023-08-27,203M,12019.18
2023-02-25,203M,12080.85
2023-06-18,203M,9818.76
2023-10-04,L315,3383.27
2022-07-14,L138,1353.9
2023-03-29,L315,3495.36
2023-03-08,L315,3745.98
2022-10-28,L315,3527.23
2021-04-09,L146,222.35
2021-03-20,L146,238.9
2021-02-19,L146,109.12
2023-03-08,LI41,421
2022-12-18,LI41,321.48
2022-06-27,203M,291.34
2019-05-01,LI41,328.21
2019-02-20,L128,4616.95
2019-02-19,L128,2385.74
2019-02-18,L128,2364.46
2019-02-16,L128,1732.08
2019-02-15,L128,2167.43
2019-02-13,L128,2081.7
2019-02-12,L128,2032.86
2019-02-11,L128,2095.81
2019-02-10,L128,2031.39
2019-02-08,L128,1440.67
2019-02-07,L128,2173.49
2019-02-06,L128,2038.97
2019-02-01,L128,1475
2019-01-31,L128,2372
2019-01-30,L128,2257.21
2019-01-29,L128,2059.08
2019-01-28,L128,2541.51
2019-01-27,L128,2175.56
2019-01-25,L128,1502.31
2019-01-21,L128,2153.62
2019-01-20,L128,2014.67
2019-01-18,L128,1399.21
2019-01-17,L128,1954.57
2019-01-16,L128,2134.04
2019-01-15,L128,1946.37
2019-01-14,L128,2118.92
2019-01-13,L128,2573.29
2019-01-10,L128,2171.02
2019-01-05,L128,1434.13
2019-01-03,L128,1635.7
2019-01-02,L128,4705.97
2022-03-01,LINA,3704.5
2019-11-09,LINA,6643.72
2019-06-15,LINA,6391.06
2019-06-08,LINA,6874.38
2021-01-02,L133,1344.64
2021-01-01,L133,936.73
2020-04-14,L103,1802.16
2020-04-12,L103,1618.32
2020-04-11,L103,1531.59
2020-04-10,L103,801.08
2020-03-28,L133,1294.79
2020-03-26,L133,1270.34
2019-09-11,L128,1494.84
2019-05-25,L128,1018.8
2023-06-25,L128,934.44
2023-03-06,L128,949.41
2022-09-21,L128,1183.14
2020-06-22,L128,103.03
2020-04-12,L128,942.64
2019-07-18,L103,3264.28
2019-01-29,L130,1040
2022-09-18,L128,491.28
2022-04-28,L128,1310.94
2022-03-13,L128,686.5
2021-05-02,L128,748.93
2020-04-07,L103,1862.42
2019-11-06,L103,3853.21
2019-11-05,L103,3656.5
2019-01-07,L130,1555.52
2020-10-29,L128,947.54
2019-02-24,L128,966.11
2019-02-17,L128,1692.4
2019-02-09,L128,1752.37
2019-02-02,L128,1480
2019-01-19,L128,1349.46
2019-01-12,L128,1394
2019-01-09,L128,2235.99
2019-01-08,L128,2051.37
2019-01-07,L128,2202.07
2019-01-06,L128,1492.67
2023-07-31,L103,3918.28
2023-07-09,L128,618.25
2023-07-01,L126,675.59
2020-06-19,L130,126.49
2020-01-14,L103,3422.78
2019-01-04,L128,2190.2
2023-11-11,L126,707.11
2023-11-08,L126,974.96
2023-11-07,L126,1009.7
2023-11-06,L126,843.34
2023-11-04,L126,674.59
2023-11-03,L126,737.03
2022-07-09,L122,1770.56
2019-06-20,L143,2529.73
2019-04-14,L128,1079.3
2019-03-31,L128,1209.38
2023-09-04,L126,907.21
2022-10-30,L122,2040.73
2022-10-23,L122,2675.95
2022-10-15,L122,2223.44
2022-10-02,L122,1976.9
2022-09-21,L122,2938.19
2019-11-11,L103,4528.56
2019-11-09,L103,2319.94
2019-03-04,L130,472.05
2019-02-19,L130,1053.02
2019-02-18,L130,977.94
2019-02-17,L130,943
2019-01-26,L130,708.13
2019-01-24,L130,1082.99
2019-01-23,L130,1173.95
2019-01-22,L130,1060.62
2019-01-21,L130,1512.82
2019-01-20,L130,930.33
2019-01-19,L130,928.59
2019-01-18,L130,1002.73
2019-01-17,L130,951.93
2019-01-16,L130,1098.48
2019-01-15,L130,1529.68
2019-01-14,L130,995.85
2019-01-13,L130,1312.77
2019-01-12,L130,782.64
2019-01-11,L130,856.79
2019-01-10,L130,1107.12
2019-01-09,L130,1321.77
2019-01-08,L130,1250.01
2019-01-06,L130,1094.58
2019-01-02,L130,2166.69
2023-08-18,L103,3857.93
2022-09-21,L145/133,149.95
2022-04-28,L145/133,151.83
2019-11-02,L103,3072.69
2019-09-14,L103,2375.05
2019-01-04,L130,1168.07
2019-02-03,L130,241
2020-02-08,LINA,6490.12
2020-01-18,LINA,7142.72
2020-01-11,LINA,7169.55
2023-08-20,L126,598.88
2021-05-27,L143/136/137,159.77
2023-09-10,L133/125,1175.35
2023-08-12,L133/125,1532.03
2023-07-23,L133/125,1130.86
2023-05-26,L133/125,1081.99
2023-05-17,L103,3993.53
2023-05-07,L133/125,1296.09
2023-01-07,L133/125,1814.14
2020-02-20,L110,3055.56
2020-02-18,L110,3488.88
2020-01-19,L110,2063.42
2019-01-19,L110,1664.04
2023-09-21,L103,4055.95
2023-09-20,L103,3822.78
2020-08-27,L143,107.44
2020-06-08,L103,1795.83
2020-06-06,L103,1536.86
2020-05-04,L103,1887.45
2020-04-15,L103,1719.34
2020-04-08,L103,2602.38
2020-04-06,L103,1670.85
2020-04-04,L103,1414.53
2020-04-03,L103,1799.15
2020-04-02,L103,1522.39
2020-04-01,L103,1468.8
2020-03-29,L103,878.15
2019-02-14,L130,268.87
2023-09-30,L122,2379.57
2023-06-28,L138,2031.58
2019-04-02,L128,1000.36
2019-02-14,L128,365.87
2019-01-11,L128,1355.43
2020-02-24,L110,1510.15
2020-02-22,L110,2474.58
2019-12-01,L110,1551.82
2019-08-11,L110,1604.24
2019-01-05,L110,1918.45
2021-08-21,LINA,3943.6
2020-03-07,L440,151.72
2020-01-25,L440,175.1
2019-11-09,L440,185.84
2019-11-02,L440,155.94
2023-04-10,L126,1011.42
2023-04-04,L138,1836.22
2023-03-26,L126,636.04
2023-03-25,L126,719.26
2023-03-12,L126,629.27
2023-03-11,L126,555.49
2023-07-02,L103,1823.88
2023-06-27,L103,3505.5
2023-06-19,L103,1594.68
2023-06-11,L103,1524.65
2020-12-26,L133,1523.75
2020-12-25,L133,1381.44
2020-12-24,L133,1475.99
2020-06-22,L143,275.29
2020-01-20,L103,4464.07
2020-01-17,L103,3408.97
2020-06-28,L103,1800.98
2020-06-02,L143,0.44
2023-10-20,L103,4302.32
2023-04-18,L103,4083.34
2023-03-29,L138,2050.59
2022-05-30,L138,1599.64
2020-12-19,L103,928.72
2020-10-09,L133,1537.97
2020-10-03,L133,966.55
2020-10-01,L133,1410.15
2019-06-12,L128,39.12
2023-11-09,L103,4156.25
2023-09-15,L103,3813.02
2019-02-23,L128,85
2023-09-06,L138,1588.02
2023-09-05,L138,1707.1
2023-09-04,L138,1580.43
2023-09-01,L138,1531.98
2023-08-31,L138,1633.62
2019-12-30,N339,3224.42
2019-12-28,N339,3594.87
2019-12-27,N339,2959.39
2019-12-24,N339,2912.38
2019-12-23,N339,3075.49
2019-12-21,N339,3380.17
2019-12-17,N339,3274.87
2019-12-16,N339,2979.95
2019-12-14,N339,3097.77
2019-12-12,N339,2910.62
2019-12-11,N339,2845.69
2019-12-09,N339,3529.19
2019-12-08,N339,3420.53
2019-12-07,N339,4317.47
2019-12-06,N339,3493.66
2019-12-04,N339,3122.19
2019-12-03,N339,3521.11
2019-12-02,N339,3483
2019-11-29,N339,3462.61
2019-11-28,N339,3478.14
2019-11-27,N339,3529.86
2019-11-26,N339,3685.41
2019-11-25,N339,3788.38
2019-11-19,N339,3873.58
2019-11-16,N339,3789.44
2019-11-15,N339,4102.64
2019-11-14,N339,4443.58
2019-11-13,N339,3983.28
2019-11-12,N339,3789.8
2019-11-11,N339,4249.07
2019-11-10,N339,3339.61
2019-11-08,N339,3767.35
2019-11-07,N339,3883.44
2019-11-06,N339,3655.15
2019-11-05,N339,4543.27
2019-11-04,N339,4087.64
2019-11-03,N339,3432.38
2019-11-02,N339,3652.16
2019-11-01,N339,3964.55
2019-10-29,N339,3736.79
2019-10-28,N339,2774.55
2019-10-27,N339,3925.35
2019-10-26,N339,3413.33
2019-10-25,N339,3424.1
2019-10-24,N339,3097.67
2019-10-23,N339,3521.32
2019-10-22,N339,3214.49
2019-10-21,N339,3517.16
2019-10-20,N339,3435.06
2019-10-19,N339,3444.86
2019-10-18,N339,3140.74
2019-10-17,N339,3331.34
2019-10-15,N339,4098
2019-10-14,N339,2959.86
2019-10-13,N339,3207.7
2019-10-12,N339,3375.16
2019-10-11,N339,3630.83
2019-10-10,N339,3408.31
2019-10-09,N339,2829.95
2019-10-08,N339,3837.58
2019-10-07,N339,3784.26
2019-10-06,N339,3100.75
2019-10-05,N339,3628.26
2019-10-04,N339,3399.76
2019-10-03,N339,3398.17
2019-10-01,N339,3359.85
2019-09-30,N339,3076.93
2019-09-29,N339,3824.08
2019-09-27,N339,3477.3
2019-09-26,N339,2945.01
2019-09-25,N339,2975.41
2019-09-24,N339,3673.47
2019-09-22,N339,3172.04
2019-09-21,N339,3592.04
2019-09-20,N339,3263.51
2019-09-19,N339,3141.11
2019-09-18,N339,3195.69
2019-09-17,N339,3465.06
2019-09-16,N339,3308.53
2019-09-15,N339,3560.87
2019-09-14,N339,3384.52
2019-09-13,N339,3191.77
2019-09-12,N339,3227.26
2019-09-11,N339,2932.47
2019-09-10,N339,3504.13
2019-09-09,N339,3580.53
2019-09-08,N339,3337.96
2019-09-07,N339,3308.9
2019-09-06,N339,3510.05
2019-09-05,N339,3457.53
2019-09-04,N339,3034.52
2019-09-03,N339,3750.31
2019-09-02,N339,3581.74
2019-09-01,N339,3443.01
2019-08-31,N339,3239.17
2019-08-29,N339,3516.84
2019-08-28,N339,3771.1
2019-08-27,N339,3361.48
2019-08-26,N339,3469.33
2019-08-22,N339,3248.83
2019-08-21,N339,3810.64
2019-08-20,N339,3625.15
2019-08-19,N339,3367.23
2019-08-18,N339,3176.63
2019-08-17,N339,3209.82
2019-08-14,N339,3712.36
2019-08-13,N339,3497.08
2019-08-12,N339,3632.46
2019-08-11,N339,3340.31
2019-08-10,N339,3363.22
