Semana,Linea,LTS,KM,Consumo
2019-11-10,L125,7314.68000000001,16434.744,44.5074167264182
2019-11-03,L125,7915.83,18735.045,42.251459764308
2019-10-27,L125,8701.49,20389.602,42.6761150119556
2019-10-20,L125,8047.15,21112.332,38.1158746461547
2019-10-13,L125,7624.81,18161.478,41.9834222743325
2019-10-06,L125,7401.42,17191.091,43.0538120006462
2019-09-29,L125,8087.69000000001,17651.898,45.8176792093406
2019-09-22,L125,8083.59,18069.676,44.7356665387913
2019-09-15,L125,8490.4,17483.888,48.5612811063534
2019-09-08,L125,6998.46,17730.209,39.4719543351125
2019-09-01,L125,8679.72,19685.284,44.0924296545582
2019-08-25,L125,7888.02,17447.943,45.208882216087
2019-08-18,L125,7768.37,16436.732,47.2622538348864
2019-08-11,L125,8167.09,18114.221,45.0866200649754
2019-08-11,L130,9538.7,18373.34,51.9159826139396
2019-08-04,L125,7884.98,17058.758,46.2224741097798
2019-07-28,L125,8607.77,18623.695,46.2194532288034
2019-07-21,L125,8257.72,18893.352,43.7070139803673
2019-07-14,L125,7440.31,16028.042,46.4205796316232
2019-07-07,L125,6019.42,14104.378,42.6776707203962
2019-06-30,L125,8567.16,19883.683,43.0863839460728
2019-06-23,L125,8243.33,17501.56,47.1005441800617
2019-06-09,L125,7980.53,18882.995,42.2630520211439
2019-06-02,L125,8984.91,19335.502,46.468459934477
2019-05-26,L125,6799.82,15310.225,44.4135863450733
2019-05-19,L125,7804.62,17281.818,45.1608736997462
2019-05-19,L130,8810.68,19180.919,45.934608242702
2019-05-12,L125,8118.27,19094.658,42.5159225161299
2019-05-05,L125,7809.2,18248.591,42.7934408744215
2019-04-28,L125,7037.56,15359.649,45.8184949408675
2019-04-21,L125,7801.04,19043.125,40.965125209229
2019-04-14,L125,7090.6,16333.008,43.4127014448288
2019-04-07,L125,7919.53,18251.743,43.3905408376614
2019-03-31,L125,7703.46,19242.785,40.0329785943147
2019-03-24,L125,7430.94,18163.884,40.9105233219944
2019-03-03,L125,5484.44,12510.727,43.8379000676779
2019-03-03,L129,9244.89,19877.15,46.5101385258954
2019-02-24,L125,7073.75,18341.483,38.5669468493905
2019-02-17,L125,7629.8,17018.076,44.8335052681631
2019-01-27,L125,6635.11,12471.42,53.2025222468653
2023-05-28,L143/136/137,19622.84,43222.552,45.3995404991357
2023-05-28,L142,36378.84,78301.756,46.4598009781543
2023-05-14,L107,23131.44,49741.661,46.503151553383
2023-05-14,L126,6081.85,13898.022,43.7605437665878
2023-05-14,L128,12590.63,27082.789,46.4894143657066
2023-05-14,L143/136/137,19766.26,43244.644,45.7079956537508
2023-05-07,L143/136/137,21087.55,45374.661,46.4742866067914
2023-05-07,L107,22657.87,47422.892,47.778338782038
2023-04-30,L107,19890.73,43962.151,45.2451246073014
2023-04-23,L126,5671.67,12459.865,45.5195140557301
2023-04-23,L145/133,25662.24,54552.884,47.0410326977397
2023-04-16,L140,12375.34,25712.164,48.1302935062175
2023-04-09,L140,12219.67,26221.707,46.601352078261
2023-04-09,L102/144,11425.37,26093.027,43.7870623442807
2023-04-02,L102/144,9579.91,20298.583,47.1949692251917
2023-03-26,L102/144,11374.15,25974.055,43.7904285641961
2023-03-19,L143/136/137,17979.65,39366.085,45.6729441091234
2023-03-19,L122,23316.3,50102.286,46.5373975151553
2023-03-12,L101,41065.36,87954.2970000001,46.6894300798061
2023-03-12,L130,7571.59,14190.549,53.35656851613
2023-03-05,L101,39360.25,86148.082,45.68906130725
2023-02-26,L128,12422.37,21879.262,56.7769150531677
2023-02-26,L110,25876.71,49361.108,52.4232762360197
2023-01-22,L110,19971.67,45850.443,43.5582923375462
2023-01-15,L110,25304.62,49672.174,50.9432504403773
2023-01-08,L110,23453.65,46365.289,50.5845008320772
2023-01-08,L130/146,14586.65,28834.727,50.5870924319831
2023-01-01,L143/136/137,17253.73,33553.603,51.4213928083968
2022-11-27,L143/136/137,20095.54,40125.494,50.0817260966307
2022-11-13,L143/136/137,21623.67,44460.705,48.6354636076959
2022-11-06,L143/136/137,19500.99,41226.292,47.3023137758788
2022-10-30,L142,35364.68,77746.973,45.4868898883048
2022-10-30,L103,25409.44,51695.416,49.1522110974018
2022-10-23,L140,12228.32,26508.734,46.1294002195653
2022-10-16,L140,12254.48,25785.875,47.5240029667405
2022-10-16,L138,10271.68,22262.808,46.1382948637926
2022-10-09,L110,15363.92,32905.823,46.690581177684
2022-10-02,L110,24656.87,52034.402,47.3857084011459
2022-10-02,L101,9367.04,20656.32,45.3470898979102
2022-09-25,L101,10826.23,23867.111,45.3604543926578
2022-09-25,L140,12034.34,25426.131,47.3305985877285
2022-09-25,L130/146,17811.47,37964.066,46.9166553445566
2022-09-18,L130/146,16094.06,39311.492,40.9398350996192
2022-09-18,L110,27499.52,59636.049,46.1122432842592
2022-09-18,L101,10571.07,23412.513,45.1513684156844
2022-09-11,L107,24506.3,51344.005,47.7296229618239
2022-09-11,L102/144,12306.17,26990.508,45.5944363848209
2022-09-04,L143/136/137,19749,42607.783,46.3506866808818
2022-09-04,L102/144,12026.5,24525.3,49.0371167732912
2022-08-28,L142,31175.54,68848.48,45.2813773085477
2022-08-21,L107,23243.49,47060.746,49.3903985287441
2022-08-21,L130/146,17289.63,36345.053,47.5707931970824
2022-08-14,L107,21421.9,42576.54,50.3138582890954
2022-08-14,L140,11033.28,23029.189,47.9099806771311
2022-08-07,L140,11953.08,26001.77,45.9702551018642
2022-08-07,L142,33649.66,72810.923,46.215126266151
2022-08-07,L107,23293.14,48173.371,48.3527299760692
2022-07-31,L142,33327.22,73857.591,45.1236217547361
2022-07-31,L130/146,16791.51,36706.037,45.7459082275758
2022-07-24,L142,33810.66,74288.957,45.5123632978183
2022-07-10,L110,24160.05,50848.453,47.5138348850063
2022-07-03,L133/125,17141.09,40596.396,42.2231815848875
2022-06-05,L110,26151.12,56076.902,46.6343878982473
2022-05-29,L133/125,16156.17,37724.751,42.8264456934388
2022-05-08,L102/144,11135.92,23558.237,47.2697511278115
2022-05-01,L133/125,16823.98,39786.709,42.2854275280722
2022-04-24,L133/125,14986.12,35822.056,41.8348963554744
2022-03-27,L128,12468.64,24002.184,51.9479394041809
2022-03-13,L133/125,16270.46,37915.563,42.9123523762524
2022-03-13,L143/136/137,20337.89,41783.37,48.67460427438
2022-02-27,L145/133,20893.1,45178.627,46.2455399541026
2022-02-27,L107,17725.43,37488.086,47.2828354053605
2022-02-13,L107,17809.05,35692.584,49.8956589973985
2022-02-13,L102/144,8262.25,16803.849,49.1687946017606
2022-02-06,L102/144,8461.91,18157.124,46.6038013509188
2022-01-30,L102/144,7981.05,16439.888,48.5468635796059
2022-01-16,L102/144,7984.56,18338.432,43.5400365745555
2021-12-26,L128,10351.33,19765.435,52.3708686401286
2021-12-19,L128,10966.18,20477.49,53.5523640836841
2021-12-05,L143/136/137,18800.39,38231.456,49.175187050161
2021-12-05,L110,23382.79,48713.935,48.0002077434311
2021-11-07,L102/144,12219.11,28741.517,42.5137963316272
2021-11-07,L142,32369.28,70953.2879999999,45.6205496776979
2021-11-07,L143/136/137,18893.3,38239.103,49.4083242486101
2021-10-31,L102/144,11965.69,25609.381,46.7238548249175
2021-10-24,L142,30682.49,73540.345,41.7219826749521
2021-10-17,L103,22906.19,48876.987,46.8649796273244
2021-10-17,L102/144,12381.18,28664.537,43.1933716564129
2021-10-10,L102/144,11068.18,25322.492,43.7088893146851
2021-10-03,L102/144,11973.24,26419.445,45.3198013811418
2021-09-12,L145/133,24539.35,54745.169,44.8246858092629
2021-09-12,L128,11254.56,23958.661,46.974912329199
2021-09-05,L128,11219.85,23456.553,47.8324756412419
2021-08-22,L133/125,15421.26,37818.328,40.7772125726975
2021-08-22,L128,11294.74,23922.104,47.2146597138781
2021-08-15,L128,9327.86,21390.218,43.6080642095373
2021-08-08,L133/125,15228.48,36075.975,42.2122479018239
2021-08-08,L128,10869.05,22735.42,47.8066822605433
2021-08-01,L128,10644.05,21916.404,48.5665896649834
2021-07-25,L133/125,15307.72,32690.768,46.8258194484755
2021-07-18,L133/125,14203.99,33001.642,43.0402523607765
2021-06-27,L133/125,15573.47,34306.03,45.3957219765738
2021-06-27,L130/146,13780.48,28418.634,48.4910006582301
2021-06-20,L133/125,13962.92,33076.333,42.2142321520345
2021-06-13,L133/125,14928.7,34139.11,43.7290251561918
2021-06-06,L133/125,13902.82,31432.755,44.2303577907822
2021-05-30,L133/125,14486.25,36967.465,39.18648465617
2021-05-23,L133/125,8700.4,24679.808,35.2531105590449
2021-05-16,L133/125,9431.08,23734.074,39.7364565392355
2021-05-09,L133/125,15113.07,37828.901,39.9511209696523
2021-05-02,L133/125,17395.39,43722.346,39.7860398433332
2021-04-25,L133/125,17707.25,45013.317,39.3378030772538
2021-04-18,L133/125,17960.43,45678.971,39.3188147780299
2021-04-11,L133/125,17887.56,44337.452,40.3441316384171
2021-04-04,L133/125,18102.92,42345.415,42.7506023969773
2021-03-28,L143/136/137,16809.58,39482.222,42.5750607450614
2021-03-14,L133/125,17649.78,44730.175,39.4583298634535
2021-01-31,L133/125,17912.2,52604.364,34.0507871172057
2021-01-24,L143/136/137,17063.51,36811.188,46.3541410290806
2021-01-24,L129,1073.36,2603.781,41.2231289805095
2020-12-20,L129,5336.4,14389.526,37.0853077439799
2020-12-13,L103,21076.97,50332.104,41.875797602262
2020-11-22,L125,3576.41,10377.236,34.463994073181
2020-11-01,L125,3590.38,8995.915,39.9112263733039
2020-10-25,L125,3316.13,10305.326,32.1787976430828
2020-10-04,L129,4293.9,12030.284,35.6924242187466
2020-09-13,L129,4334.66,12526.866,34.6029086604742
2020-08-23,L129,2778.11,6999.754,39.6886804879143
2020-03-08,L144,8702.42,17701.385,49.1623678034233
2020-03-01,L144,8653.56,17245.71,50.1780442788381
2020-02-16,L125,6964.88,14404.891,48.3507997387832
2019-12-29,L143,19587.52,45628.124,42.9286113099894
2019-12-22,L145,13570.81,30103.484,45.0805295493372
2019-12-22,L129,8176.56,15734.644,51.9653320405597
2019-12-15,L144,7432.24,14977.589,49.6224058491657
2019-12-15,L129,10410.37,19793.125,52.5958887239888
2019-12-01,L130,8964.34,16741.962,53.5441425562906
2019-11-24,L128,16207.09,33577.579,48.2675954689884
2019-11-17,L144,6783.64,13673.046,49.6132317553821
2019-11-10,L144,8101.17,18085.535,44.7936430965409
2019-11-03,L144,8594.07,18995.466,45.2427437157899
2019-10-27,L144,8289.18,17051.386,48.6129397340486
2019-10-20,L144,7167.94,19311.075,37.1182857505343
2019-10-13,L144,6912.47,15423.377,44.8181354835585
2019-10-06,L144,7678.1,16709.089,45.9516374591098
2019-09-29,L144,7341.31,15701.122,46.7565948471708
2019-09-22,L144,8620.89,18822.15,45.8018345406874
2019-09-15,L144,7938.54,18114.548,43.8241130830314
2019-09-08,L144,7370.04,18126.673,40.6585367320302
2019-09-01,L130,8779.68,18516.618,47.4151381207951
2019-08-25,L130,9555.13,19027.9,50.2164190478192
2019-08-04,L130,9132.94,19409.276,47.054511461427
2019-07-28,L130,9418.64,21788.988,43.2266060268609
2019-07-21,L129,9164.92,20452.647,44.8104345613553
2019-03-03,L143,20733.12,44915.192,46.1605952836626
2019-02-03,L144,5169.6,11021.93,46.9028563962936
2019-01-13,LI41,35691.74,62283.65,57.3051515124756
2023-07-09,L130,7294.45,15471.03,47.1490909137918
2023-07-02,L130,7412.52,16453.181,45.052199936292
2023-06-18,L130,4553.02,9610.312,47.3764015153723
2023-06-11,L130,6134.72,12626.949,48.5843413163386
2023-05-28,L103,24294.81,69530.635,34.9411593896705
2023-04-09,L101,11698.9,32987.956,35.4641554632848
2023-04-02,L101,9318.09,24883.943,37.4461957254925
2023-03-26,L122,25824.61,54802.336,47.1231919748822
2023-03-19,L126,4841.18,9970.954,48.552826539968
2023-03-05,L126,4961.55,10768.244,46.0757575701294
2023-02-26,L101,17875.31,34742.174,51.4513282905094
2023-02-05,L143/136/137,19733.59,36393.87,54.2222907319282
2023-01-08,L143/136/137,17594.72,34212.128,51.428312205543
2022-12-25,L143/136/137,17345.06,34493.819,50.2845451818484
2022-12-25,L103,21749.7,43795.705,49.6617191114974
2022-12-18,L143/136/137,18887.49,37715.726,50.0785534394857
2022-12-11,L143/136/137,19826.3,38731.525,51.1890507796943
2022-12-04,L145/133,21998.75,42610.854,51.6271042115232
2022-12-04,L143/136/137,17156.84,32850.929,52.2263464756202
2022-11-27,L130/146,18726.96,37456.973,49.9959246573395
2022-11-20,L130/146,16511.58,35619.767,46.3551038949806
2022-11-13,L130/146,18533.98,38339.151,48.3421763825704
2022-11-06,L130/146,18518.31,37785.292,49.0093076427727
2022-10-30,L130/146,17968.38,38557.916,46.601014432419
2022-10-23,L145/133,25636.08,52858.405,48.4995338016726
2022-10-23,L122,26596.98,55373.697,48.0317938677636
2022-10-16,L142,35253.75,75939.711,46.4233396937736
2022-10-16,L130/146,18164.35,37802.365,48.0508296240196
2022-10-09,L130/146,9956.22,20412.344,48.7754860490299
2022-10-02,L130/146,15462.44,32901.454,46.996220896499
2022-09-11,L130/146,18628.14,39939.729,46.6406269306434
2022-09-04,L130/146,17629.63,38383.226,45.9305583121127
2022-08-28,L130/146,15529.15,33541.038,46.2989547312162
2022-08-14,L130/146,15672.58,33280.144,47.0928851750161
2022-08-07,L130/146,16598.49,35426.187,46.8537299822869
2022-08-07,L102/144,10993.59,22843.726,48.1252051438544
2022-07-24,L130/146,16917.1,35474.365,47.6882390988535
2022-07-17,L130/146,14383.58,31708.864,45.3613853842257
2022-07-10,L130/146,14816.52,31799.536,46.5935100436686
2022-07-03,L130/146,16415.51,35445.335,46.3121874853207
2022-07-03,L110,25996.04,54519.606,47.6820026909219
2022-06-26,L130/146,17406.5,38257.875,45.4978223437658
2022-06-19,L130/146,15673.33,33051.43,47.4210344302803
2022-06-19,L142,28886.54,61066.5960000001,47.3033407658746
2022-06-12,L130/146,15329.9,32881.636,46.6214637252234
2022-06-05,L103,24142.4,47712.467,50.5997730111084
2022-05-29,L143/136/137,19168.05,40471.358,47.3620134021696
2022-05-29,L102/144,11633.52,24757.182,46.9904854276226
2022-05-22,L128,11103.84,22284.084,49.8285682283373
2022-05-15,L107,16556.62,35809.921,46.2347291969731
2022-05-15,L130/146,12447.99,26428.228,47.101114762594
2022-05-08,L130/146,17815.36,38770.556,45.9507467470934
2022-05-01,L130/146,17374.9,36725.312,47.3104217603379
2022-04-10,L143/136/137,17433.67,37277.597,46.7671507903259
2022-04-03,L143/136/137,20781.28,42620.313,48.7590975692741
2022-04-03,L102/144,11681.79,24719.49,47.2574070096106
2022-03-27,L102/144,11242.2,24541.067,45.8097441321521
2022-03-13,L102/144,12200.92,24881.36,49.0363870785199
2022-02-13,L143/136/137,16384.31,34473.59,47.5271359901884
2022-02-06,L143/136/137,15209.77,31534.067,48.2328207141819
2022-01-30,L143/136/137,15297.27,32631.765,46.8784633623097
2022-01-23,L143/136/137,15902.92,33224.211,47.8654557063823
2022-01-23,L145/133,20338.76,44858.7,45.3396108224269
2022-01-16,L145/133,20944.88,45386.161,46.1481639744768
2022-01-09,L145/133,19300.27,40544.237,47.6029922575679
2021-12-26,L145/133,19953.55,42185.794,47.2992164139426
2021-12-19,L145/133,24420.29,48910.276,49.9287511687728
2021-12-12,L145/133,26840.34,55915.086,48.0019649795406
2021-12-05,L145/133,23924.86,50875.887,47.0259319508277
2021-11-28,L145/133,26070.68,67124.644,38.8392078474189
2021-11-07,L145/133,26258.9,57163.193,45.9367271523828
2021-10-31,L145/133,24912.19,56505.004,44.0884669258673
2021-10-24,L145/133,26827.47,62304.637,43.058544743628
2021-10-17,L145/133,25656.85,57615.836,44.5308994561842
2021-10-10,L145/133,22176.77,48868.772,45.3802481470171
2021-10-03,L103,21270.33,46348.434,45.8922301452515
2021-09-26,L133/125,15908.05,41322.969,38.4968708322967
2021-09-19,L133/125,16140,37294.805,43.2768049062061
2021-09-12,L102/144,12729.31,28362.847,44.8802265865623
2021-09-12,L133/125,16622.48,38568.546,43.0985394160309
2021-09-05,L145/133,24128.07,53117.058,45.4243343070695
2021-09-05,L143/136/137,17246.58,36615.871,47.1013785251756
2021-08-22,L143/136/137,17566.05,37632.954,46.6773084036932
2021-08-15,L133/125,14540.93,34619.279,42.0024056537977
2021-08-01,L133/125,15081.39,34762.639,43.3839041966866
2021-07-11,L130/146,13669.4,26416.533,51.7456246056211
2021-06-20,L145/133,18634.42,39130.396,47.6213427535975
2021-06-13,L145/133,20061.37,40492.968,49.5428490201064
2021-06-13,L103,19494.46,39205.13,49.7242580243963
2021-05-30,L128,8946.51,20309.057,44.0518237749788
2021-05-16,L128,6615.83,15042.156,43.9819265270218
2021-02-14,L130/146,14487.07,30890.09,46.8987626776096
2021-02-07,L130/146,16717.18,39435.295,42.3914161159439
2021-01-31,L130/146,14621.54,33503.983,43.6411993165111
2021-01-31,L103,19146.71,44829.668,42.7099080903298
2021-01-31,L143/136/137,18207.75,42483.29,42.8586157051396
2021-01-31,L110,19288.88,49437.442,39.0167436252062
2021-01-24,L110,19407.51,43103.797,45.0250589292633
2021-01-24,L130/146,13584.19,31268.934,43.4430863552944
2021-01-17,L145,12490.07,28037.298,44.5480516703143
2021-01-10,L145,11320.38,32290.743,35.0576634300425
2021-01-03,L145,11507.15,27098.217,42.4646020068405
2020-12-27,L145,11146.23,27771.464,40.1355506501206
2020-12-20,L145,11021.15,25428.045,43.3424984107115
2020-12-13,L145,12824.93,31288.513,40.9892601799261
2020-06-14,L130,3730.3,9977.279,37.3879491592848
2020-03-15,L130,6851.14,16913.353,40.5072843923969
2020-03-08,L130,9056.52,17283.367,52.4002065106874
2020-03-01,L130,9274.69,17356.645,53.4359606940166
2020-02-23,L130,6446.27,14325.723,44.9978685194458
2020-02-16,L130,7532.56,14858.878,50.6940026023499
2020-02-09,L130,7865.18,15243.822,51.5958530609974
2019-11-10,L130,9332.7,17186.637,54.3020720109466
2019-11-03,L130,9109.16,18801.776,48.4484018956507
2019-11-03,L143,25256.55,56413.631,44.7702967390984
2019-10-27,L130,9159.34,18892.57,48.4811754038757
2019-10-20,L130,7740.8,20606.478,37.5648861489091
2019-10-13,L130,7955.47,15684.109,50.7231236406225
2019-10-06,L130,8610.75,16211.381,53.1154625259872
2019-09-29,L130,9218.76,18132.331,50.8415603046294
2019-09-22,L130,8591.85,17889.422,48.0275438748105
2019-09-15,L130,9239.77,19647.432,47.0278762130338
2019-09-08,L130,7450.43,18305.796,40.6998417331866
2019-08-18,L130,9134.88,18127.914,50.3912364103228
2019-07-14,L130,8113.68,19379.515,41.8673016326776
2019-07-07,L130,6907.27,16095.946,42.9131037094682
2019-06-30,L130,9072.41,21185.315,42.8240505274526
2019-06-23,L130,9101.77000000001,20409.201,44.596405317386
2019-06-16,L130,7315.31,14783.787,49.4819764381075
2019-06-09,L130,9310.8,21408.136,43.491876172685
2019-06-02,L130,8697.86,20834.247,41.7478971042246
2019-05-26,L130,7396.96,16170.271,45.7441931554518
2019-05-12,L130,9425.07,21305.128,44.2385044577061
2019-05-05,L130,8688.29,20167.154,43.0813886778472
2019-04-28,L130,7904.75,16820.591,46.9944843198435
2019-04-21,L130,8929.37,21050.817,42.4181636275684
2019-03-31,L130,8841.21,20688.127,42.7356715279252
2021-01-03,L146,9859.45,30126.112,32.7272566735462
2020-12-27,L146,9851.05,27368.472,35.9941541493438
2020-12-27,L142,22197.96,53238.037,41.6956770964339
2020-12-20,L142,23691.71,62712.036,37.7785693323687
2020-12-13,L142,26264.02,65204.982,40.2791614910652
2020-12-06,L142,22647.33,55292.209,40.9593510724088
2020-11-29,L146,10598.27,33549.156,31.5902730906256
2020-11-22,L146,10950.9,35525.584,30.8253905129329
2020-11-08,L146,3951.18,11719.466,33.7146760782445
2020-11-01,L146,10730.99,30267.889,35.4533809741406
2020-11-01,L107,14369.41,43558.089,32.9890735105482
2020-10-25,L146,10813.61,36444.911,29.6711110091612
2020-10-18,L146,12668.78,34274.702,36.9624803740088
2020-10-11,L146,10637.65,31090.098,34.2155563485197
2020-10-04,L146,9730.59,26789.024,36.323047827349
2020-09-27,L146,9188.25,25933.308,35.4303045334595
2020-09-20,L146,6254.2,16841.216,37.13627329523
2020-09-13,L146,8793.23,23979.468,36.6698293723614
2020-08-23,L146,6202.57,17654.061,35.1339558643192
2020-08-16,L146,8107.87,24090.275,33.6561952904232
2020-08-09,L146,10681.03,32256.361,33.1129416613362
2020-08-02,L146,11124.14,33285.275,33.4206041560419
2020-08-02,L142,23396.19,64046.301,36.5301190462194
2020-07-26,L142,7431.74,22031.065,33.7330038289116
2020-06-28,L142,13935,37332.484,37.3267420405243
2020-06-28,L107,10037.76,28086.507,35.7387267843595
2020-06-21,L107,13263.59,34615.175,38.3172698101339
2020-06-21,L142,17406.76,45374.273,38.3626201570216
